2024-05-17 12:52:56,575 INFO    StreamThr :536357 [internal.py:wandb_internal():85] W&B internal server running at pid: 536357, started at: 2024-05-17 12:52:56.573694
2024-05-17 12:52:56,580 DEBUG   HandlerThread:536357 [handler.py:handle_request():158] handle_request: status
2024-05-17 12:52:56,582 INFO    WriterThread:536357 [datastore.py:open_for_write():87] open: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240517_125256-bin0i4q1/run-bin0i4q1.wandb
2024-05-17 12:52:56,583 DEBUG   SenderThread:536357 [sender.py:send():378] send: header
2024-05-17 12:52:56,584 DEBUG   SenderThread:536357 [sender.py:send():378] send: run
2024-05-17 12:52:56,964 INFO    SenderThread:536357 [dir_watcher.py:__init__():211] watching files in: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240517_125256-bin0i4q1/files
2024-05-17 12:52:56,964 INFO    SenderThread:536357 [sender.py:_start_run_threads():1123] run started: bin0i4q1 with start time 1715943176.572925
2024-05-17 12:52:56,977 DEBUG   HandlerThread:536357 [handler.py:handle_request():158] handle_request: check_version
2024-05-17 12:52:56,978 DEBUG   SenderThread:536357 [sender.py:send_request():405] send_request: check_version
2024-05-17 12:52:57,058 DEBUG   HandlerThread:536357 [handler.py:handle_request():158] handle_request: run_start
2024-05-17 12:52:57,066 DEBUG   HandlerThread:536357 [system_info.py:__init__():26] System info init
2024-05-17 12:52:57,066 DEBUG   HandlerThread:536357 [system_info.py:__init__():41] System info init done
2024-05-17 12:52:57,066 INFO    HandlerThread:536357 [system_monitor.py:start():194] Starting system monitor
2024-05-17 12:52:57,067 INFO    HandlerThread:536357 [system_monitor.py:probe():214] Collecting system info
2024-05-17 12:52:57,067 INFO    SystemMonitor:536357 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-17 12:52:57,069 INFO    SystemMonitor:536357 [interfaces.py:start():188] Started cpu monitoring
2024-05-17 12:52:57,071 INFO    SystemMonitor:536357 [interfaces.py:start():188] Started disk monitoring
2024-05-17 12:52:57,073 INFO    SystemMonitor:536357 [interfaces.py:start():188] Started gpu monitoring
2024-05-17 12:52:57,075 INFO    SystemMonitor:536357 [interfaces.py:start():188] Started memory monitoring
2024-05-17 12:52:57,076 INFO    SystemMonitor:536357 [interfaces.py:start():188] Started network monitoring
2024-05-17 12:52:57,084 DEBUG   HandlerThread:536357 [system_info.py:probe():150] Probing system
2024-05-17 12:52:57,088 DEBUG   HandlerThread:536357 [system_info.py:_probe_git():135] Probing git
2024-05-17 12:52:57,096 DEBUG   HandlerThread:536357 [system_info.py:_probe_git():143] Probing git done
2024-05-17 12:52:57,096 DEBUG   HandlerThread:536357 [system_info.py:probe():198] Probing system done
2024-05-17 12:52:57,096 DEBUG   HandlerThread:536357 [system_monitor.py:probe():223] {'os': 'Linux-6.5.0-35-generic-x86_64-with-glibc2.35', 'python': '3.12.2', 'heartbeatAt': '2024-05-17T10:52:57.084543', 'startedAt': '2024-05-17T10:52:56.565070', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/tzikos/Desktop/KULeuvenThesis/main.py', 'codePathLocal': 'main.py', 'codePath': 'main.py', 'git': {'remote': 'git@github.com:DimChatz/KULeuvenThesis.git', 'commit': '0d0c9b45aa451fa264ad5b68245fc82cacaa3da3'}, 'email': 'dimichatzakis@gmail.com', 'root': '/home/tzikos/Desktop/KULeuvenThesis', 'host': 'xatzospito', 'username': 'tzikos', 'executable': '/home/tzikos/anaconda3/envs/KUThesis/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 3285.9574374999993, 'min': 400.0, 'max': 5804.75}, 'cpu_freq_per_core': [{'current': 4690.82, 'min': 400.0, 'max': 5263.0}, {'current': 4436.726, 'min': 400.0, 'max': 5743.0}, {'current': 3585.331, 'min': 400.0, 'max': 5423.0}, {'current': 4672.836, 'min': 400.0, 'max': 6228.0}, {'current': 4690.074, 'min': 400.0, 'max': 5903.0}, {'current': 4239.425, 'min': 400.0, 'max': 6228.0}, {'current': 2544.234, 'min': 400.0, 'max': 5583.0}, {'current': 2704.899, 'min': 400.0, 'max': 6067.0}, {'current': 4691.064, 'min': 400.0, 'max': 5263.0}, {'current': 2557.552, 'min': 400.0, 'max': 5743.0}, {'current': 4294.941, 'min': 400.0, 'max': 5423.0}, {'current': 3690.654, 'min': 400.0, 'max': 6228.0}, {'current': 4691.141, 'min': 400.0, 'max': 5903.0}, {'current': 2411.835, 'min': 400.0, 'max': 6228.0}, {'current': 2621.744, 'min': 400.0, 'max': 5583.0}, {'current': 2626.544, 'min': 400.0, 'max': 6067.0}], 'disk': {'/': {'total': 431.4849548339844, 'used': 287.2195014953613}}, 'gpu': 'NVIDIA GeForce RTX 4060 Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4060 Laptop GPU', 'memory_total': 8585740288}], 'memory': {'total': 14.839202880859375}}
2024-05-17 12:52:57,096 INFO    HandlerThread:536357 [system_monitor.py:probe():224] Finished collecting system info
2024-05-17 12:52:57,096 INFO    HandlerThread:536357 [system_monitor.py:probe():227] Publishing system info
2024-05-17 12:52:57,096 DEBUG   HandlerThread:536357 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-05-17 12:52:57,974 INFO    Thread-17 :536357 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240517_125256-bin0i4q1/files/conda-environment.yaml
2024-05-17 12:52:59,619 DEBUG   HandlerThread:536357 [system_info.py:_save_conda():222] Saving conda packages done
2024-05-17 12:52:59,621 INFO    HandlerThread:536357 [system_monitor.py:probe():229] Finished publishing system info
2024-05-17 12:52:59,624 DEBUG   SenderThread:536357 [sender.py:send():378] send: files
2024-05-17 12:52:59,624 INFO    SenderThread:536357 [sender.py:_save_file():1389] saving file wandb-metadata.json with policy now
2024-05-17 12:52:59,751 DEBUG   HandlerThread:536357 [handler.py:handle_request():158] handle_request: python_packages
2024-05-17 12:52:59,751 DEBUG   SenderThread:536357 [sender.py:send_request():405] send_request: python_packages
2024-05-17 12:52:59,752 DEBUG   HandlerThread:536357 [handler.py:handle_request():158] handle_request: stop_status
2024-05-17 12:52:59,752 DEBUG   SenderThread:536357 [sender.py:send_request():405] send_request: stop_status
2024-05-17 12:52:59,966 INFO    Thread-17 :536357 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240517_125256-bin0i4q1/files/conda-environment.yaml
2024-05-17 12:52:59,966 INFO    Thread-17 :536357 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240517_125256-bin0i4q1/files/requirements.txt
2024-05-17 12:52:59,967 INFO    Thread-17 :536357 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240517_125256-bin0i4q1/files/wandb-metadata.json
2024-05-17 12:52:59,968 DEBUG   SenderThread:536357 [sender.py:send():378] send: telemetry
2024-05-17 12:52:59,968 DEBUG   SenderThread:536357 [sender.py:send():378] send: run
2024-05-17 12:53:00,141 INFO    SenderThread:536357 [sender.py:send_run():996] updated run: bin0i4q1
2024-05-17 12:53:00,966 INFO    Thread-17 :536357 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240517_125256-bin0i4q1/files/config.yaml
2024-05-17 12:53:00,970 INFO    wandb-upload_0:536357 [upload_job.py:push():130] Uploaded file /tmp/tmpxt824llbwandb/semgdsle-wandb-metadata.json
2024-05-17 12:53:02,142 DEBUG   HandlerThread:536357 [handler.py:handle_request():158] handle_request: status_report
2024-05-17 12:53:06,014 DEBUG   HandlerThread:536357 [handler.py:handle_request():158] handle_request: partial_history
2024-05-17 12:53:06,014 DEBUG   HandlerThread:536357 [handler.py:handle_request():158] handle_request: partial_history
2024-05-17 12:53:06,015 DEBUG   HandlerThread:536357 [handler.py:handle_request():158] handle_request: partial_history
2024-05-17 12:53:06,015 DEBUG   HandlerThread:536357 [handler.py:handle_request():158] handle_request: partial_history
2024-05-17 12:53:06,015 DEBUG   HandlerThread:536357 [handler.py:handle_request():158] handle_request: partial_history
2024-05-17 12:53:06,016 DEBUG   SenderThread:536357 [sender.py:send():378] send: telemetry
2024-05-17 12:53:06,969 INFO    Thread-17 :536357 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240517_125256-bin0i4q1/files/output.log
2024-05-17 12:53:07,492 DEBUG   HandlerThread:536357 [handler.py:handle_request():158] handle_request: log_artifact
2024-05-17 12:53:07,493 DEBUG   SenderThread:536357 [sender.py:send_request():405] send_request: log_artifact
2024-05-17 12:53:07,814 DEBUG   HandlerThread:536357 [handler.py:handle_request():158] handle_request: partial_history
2024-05-17 12:53:07,970 INFO    Thread-17 :536357 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240517_125256-bin0i4q1/files/media/table/Training Confusion Matrix_1_7e7a13641d7b597d8965.table.json
2024-05-17 12:53:07,971 INFO    Thread-17 :536357 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240517_125256-bin0i4q1/files/media/table
2024-05-17 12:53:07,971 INFO    Thread-17 :536357 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240517_125256-bin0i4q1/files/media
2024-05-17 12:53:08,269 DEBUG   HandlerThread:536357 [handler.py:handle_request():158] handle_request: partial_history
2024-05-17 12:53:08,350 INFO    wandb-upload_0:536357 [upload_job.py:push():130] Uploaded file /tmp/tmpxt824llbwandb/2lfxby5n-media/table/Training Confusion Matrix_1_7e7a13641d7b597d8965.table.json
2024-05-17 12:53:08,457 DEBUG   HandlerThread:536357 [handler.py:handle_request():158] handle_request: log_artifact
2024-05-17 12:53:08,472 DEBUG   HandlerThread:536357 [handler.py:handle_request():158] handle_request: partial_history
2024-05-17 12:53:08,537 DEBUG   HandlerThread:536357 [handler.py:handle_request():158] handle_request: partial_history
2024-05-17 12:53:08,537 DEBUG   HandlerThread:536357 [handler.py:handle_request():158] handle_request: partial_history
