2024-07-24 11:30:41,415 INFO    StreamThr :5379 [internal.py:wandb_internal():85] W&B internal server running at pid: 5379, started at: 2024-07-24 11:30:41.414554
2024-07-24 11:30:41,420 DEBUG   HandlerThread:5379 [handler.py:handle_request():158] handle_request: status
2024-07-24 11:30:41,422 INFO    WriterThread:5379 [datastore.py:open_for_write():87] open: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240724_113040-bwga3twn/run-bwga3twn.wandb
2024-07-24 11:30:41,423 DEBUG   SenderThread:5379 [sender.py:send():379] send: header
2024-07-24 11:30:41,423 DEBUG   SenderThread:5379 [sender.py:send():379] send: run
2024-07-24 11:30:42,139 INFO    SenderThread:5379 [dir_watcher.py:__init__():211] watching files in: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240724_113040-bwga3twn/files
2024-07-24 11:30:42,139 INFO    SenderThread:5379 [sender.py:_start_run_threads():1188] run started: bwga3twn with start time 1721813440.753056
2024-07-24 11:30:42,155 DEBUG   HandlerThread:5379 [handler.py:handle_request():158] handle_request: check_version
2024-07-24 11:30:42,155 DEBUG   SenderThread:5379 [sender.py:send_request():406] send_request: check_version
2024-07-24 11:30:42,445 DEBUG   HandlerThread:5379 [handler.py:handle_request():158] handle_request: run_start
2024-07-24 11:30:42,446 DEBUG   HandlerThread:5379 [system_info.py:__init__():26] System info init
2024-07-24 11:30:42,446 DEBUG   HandlerThread:5379 [system_info.py:__init__():41] System info init done
2024-07-24 11:30:42,446 INFO    HandlerThread:5379 [system_monitor.py:start():194] Starting system monitor
2024-07-24 11:30:42,447 INFO    HandlerThread:5379 [system_monitor.py:probe():214] Collecting system info
2024-07-24 11:30:42,447 INFO    SystemMonitor:5379 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-07-24 11:30:42,448 INFO    SystemMonitor:5379 [interfaces.py:start():188] Started cpu monitoring
2024-07-24 11:30:42,448 INFO    SystemMonitor:5379 [interfaces.py:start():188] Started disk monitoring
2024-07-24 11:30:42,449 INFO    SystemMonitor:5379 [interfaces.py:start():188] Started gpu monitoring
2024-07-24 11:30:42,450 INFO    SystemMonitor:5379 [interfaces.py:start():188] Started memory monitoring
2024-07-24 11:30:42,452 INFO    SystemMonitor:5379 [interfaces.py:start():188] Started network monitoring
2024-07-24 11:30:42,458 DEBUG   HandlerThread:5379 [system_info.py:probe():152] Probing system
2024-07-24 11:30:42,459 DEBUG   HandlerThread:5379 [system_info.py:_probe_git():137] Probing git
2024-07-24 11:30:42,468 DEBUG   HandlerThread:5379 [system_info.py:_probe_git():145] Probing git done
2024-07-24 11:30:42,468 DEBUG   HandlerThread:5379 [system_info.py:probe():200] Probing system done
2024-07-24 11:30:42,468 DEBUG   HandlerThread:5379 [system_monitor.py:probe():223] {'os': 'Linux-6.5.0-44-generic-x86_64-with-glibc2.35', 'python': '3.12.2', 'heartbeatAt': '2024-07-24T09:30:42.459042', 'startedAt': '2024-07-24T09:30:40.745923', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/tzikos/Desktop/KULeuvenThesis/main.py', 'codePathLocal': 'main.py', 'codePath': 'main.py', 'git': {'remote': 'git@github.com:DimChatz/KULeuvenThesis.git', 'commit': 'edbc23857a85adb2c2b5e5d16e86987f9ea698a0'}, 'email': 'dimichatzakis@gmail.com', 'root': '/home/tzikos/Desktop/KULeuvenThesis', 'host': 'xatzospito', 'username': 'tzikos', 'executable': '/home/tzikos/anaconda3/envs/KUThesis/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 3855.969875, 'min': 400.0, 'max': 5804.75}, 'cpu_freq_per_core': [{'current': 3168.568, 'min': 400.0, 'max': 5263.0}, {'current': 4680.842, 'min': 400.0, 'max': 5743.0}, {'current': 2615.074, 'min': 400.0, 'max': 5423.0}, {'current': 2845.408, 'min': 400.0, 'max': 6228.0}, {'current': 4683.913, 'min': 400.0, 'max': 5903.0}, {'current': 4682.373, 'min': 400.0, 'max': 6228.0}, {'current': 4683.127, 'min': 400.0, 'max': 5583.0}, {'current': 3352.818, 'min': 400.0, 'max': 6067.0}, {'current': 4317.214, 'min': 400.0, 'max': 5263.0}, {'current': 4679.651, 'min': 400.0, 'max': 5743.0}, {'current': 2563.684, 'min': 400.0, 'max': 5423.0}, {'current': 3530.806, 'min': 400.0, 'max': 6228.0}, {'current': 4683.293, 'min': 400.0, 'max': 5903.0}, {'current': 4683.831, 'min': 400.0, 'max': 6228.0}, {'current': 4680.286, 'min': 400.0, 'max': 5583.0}, {'current': 3434.449, 'min': 400.0, 'max': 6067.0}], 'disk': {'/': {'total': 431.4849548339844, 'used': 308.8743095397949}}, 'gpu': 'NVIDIA GeForce RTX 4060 Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4060 Laptop GPU', 'memory_total': 8585740288}], 'memory': {'total': 14.83920669555664}}
2024-07-24 11:30:42,468 INFO    HandlerThread:5379 [system_monitor.py:probe():224] Finished collecting system info
2024-07-24 11:30:42,469 INFO    HandlerThread:5379 [system_monitor.py:probe():227] Publishing system info
2024-07-24 11:30:42,470 DEBUG   HandlerThread:5379 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
2024-07-24 11:30:43,148 INFO    Thread-55 :5379 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240724_113040-bwga3twn/files/conda-environment.yaml
2024-07-24 11:30:45,494 DEBUG   HandlerThread:5379 [system_info.py:_save_conda():224] Saving conda packages done
2024-07-24 11:30:45,496 INFO    HandlerThread:5379 [system_monitor.py:probe():229] Finished publishing system info
2024-07-24 11:30:45,497 DEBUG   SenderThread:5379 [sender.py:send():379] send: files
2024-07-24 11:30:45,498 INFO    SenderThread:5379 [sender.py:_save_file():1454] saving file wandb-metadata.json with policy now
2024-07-24 11:30:45,631 DEBUG   HandlerThread:5379 [handler.py:handle_request():158] handle_request: python_packages
2024-07-24 11:30:45,631 DEBUG   SenderThread:5379 [sender.py:send_request():406] send_request: python_packages
2024-07-24 11:30:45,632 DEBUG   HandlerThread:5379 [handler.py:handle_request():158] handle_request: stop_status
2024-07-24 11:30:45,632 DEBUG   SenderThread:5379 [sender.py:send_request():406] send_request: stop_status
2024-07-24 11:30:45,635 DEBUG   HandlerThread:5379 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-24 11:30:45,997 DEBUG   SenderThread:5379 [sender.py:send():379] send: telemetry
2024-07-24 11:30:45,997 DEBUG   SenderThread:5379 [sender.py:send():379] send: run
2024-07-24 11:30:46,141 INFO    Thread-55 :5379 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240724_113040-bwga3twn/files/conda-environment.yaml
2024-07-24 11:30:46,141 INFO    Thread-55 :5379 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240724_113040-bwga3twn/files/config.yaml
2024-07-24 11:30:46,142 INFO    Thread-55 :5379 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240724_113040-bwga3twn/files/requirements.txt
2024-07-24 11:30:46,142 INFO    Thread-55 :5379 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240724_113040-bwga3twn/files/wandb-metadata.json
2024-07-24 11:30:46,201 INFO    SenderThread:5379 [sender.py:send_run():1035] updated run: bwga3twn
2024-07-24 11:30:46,402 INFO    wandb-upload_0:5379 [upload_job.py:push():130] Uploaded file /tmp/tmprdo82__fwandb/c9x47ch3-wandb-metadata.json
2024-07-24 11:30:46,635 DEBUG   HandlerThread:5379 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-24 11:30:47,202 DEBUG   HandlerThread:5379 [handler.py:handle_request():158] handle_request: status_report
2024-07-24 11:30:47,634 DEBUG   HandlerThread:5379 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-24 11:30:48,635 DEBUG   HandlerThread:5379 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-24 11:30:49,635 DEBUG   HandlerThread:5379 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-24 11:30:50,635 DEBUG   HandlerThread:5379 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-24 11:30:51,635 DEBUG   HandlerThread:5379 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-24 11:30:52,634 DEBUG   HandlerThread:5379 [handler.py:handle_request():158] handle_request: status_report
2024-07-24 11:30:52,635 DEBUG   HandlerThread:5379 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-24 11:30:53,635 DEBUG   HandlerThread:5379 [handler.py:handle_request():158] handle_request: internal_messages
