2024-06-28 14:41:08,689 INFO    StreamThr :1435257 [internal.py:wandb_internal():85] W&B internal server running at pid: 1435257, started at: 2024-06-28 14:41:08.688465
2024-06-28 14:41:08,692 DEBUG   HandlerThread:1435257 [handler.py:handle_request():158] handle_request: status
2024-06-28 14:41:08,694 INFO    WriterThread:1435257 [datastore.py:open_for_write():87] open: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240628_144107-474i5lr4/run-474i5lr4.wandb
2024-06-28 14:41:08,695 DEBUG   SenderThread:1435257 [sender.py:send():379] send: header
2024-06-28 14:41:08,695 DEBUG   SenderThread:1435257 [sender.py:send():379] send: run
2024-06-28 14:41:09,819 INFO    SenderThread:1435257 [dir_watcher.py:__init__():211] watching files in: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240628_144107-474i5lr4/files
2024-06-28 14:41:09,820 INFO    SenderThread:1435257 [sender.py:_start_run_threads():1188] run started: 474i5lr4 with start time 1719574867.991399
2024-06-28 14:41:09,834 DEBUG   HandlerThread:1435257 [handler.py:handle_request():158] handle_request: check_version
2024-06-28 14:41:09,835 DEBUG   SenderThread:1435257 [sender.py:send_request():406] send_request: check_version
2024-06-28 14:41:10,289 DEBUG   HandlerThread:1435257 [handler.py:handle_request():158] handle_request: run_start
2024-06-28 14:41:10,291 DEBUG   HandlerThread:1435257 [system_info.py:__init__():26] System info init
2024-06-28 14:41:10,291 DEBUG   HandlerThread:1435257 [system_info.py:__init__():41] System info init done
2024-06-28 14:41:10,291 INFO    HandlerThread:1435257 [system_monitor.py:start():194] Starting system monitor
2024-06-28 14:41:10,292 INFO    HandlerThread:1435257 [system_monitor.py:probe():214] Collecting system info
2024-06-28 14:41:10,292 INFO    SystemMonitor:1435257 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-06-28 14:41:10,293 INFO    SystemMonitor:1435257 [interfaces.py:start():188] Started cpu monitoring
2024-06-28 14:41:10,295 INFO    SystemMonitor:1435257 [interfaces.py:start():188] Started disk monitoring
2024-06-28 14:41:10,297 INFO    SystemMonitor:1435257 [interfaces.py:start():188] Started gpu monitoring
2024-06-28 14:41:10,299 INFO    SystemMonitor:1435257 [interfaces.py:start():188] Started memory monitoring
2024-06-28 14:41:10,300 INFO    SystemMonitor:1435257 [interfaces.py:start():188] Started network monitoring
2024-06-28 14:41:10,307 DEBUG   HandlerThread:1435257 [system_info.py:probe():152] Probing system
2024-06-28 14:41:10,307 DEBUG   HandlerThread:1435257 [system_info.py:_probe_git():137] Probing git
2024-06-28 14:41:10,384 DEBUG   HandlerThread:1435257 [system_info.py:_probe_git():145] Probing git done
2024-06-28 14:41:10,384 DEBUG   HandlerThread:1435257 [system_info.py:probe():200] Probing system done
2024-06-28 14:41:10,384 DEBUG   HandlerThread:1435257 [system_monitor.py:probe():223] {'os': 'Linux-6.5.0-41-generic-x86_64-with-glibc2.35', 'python': '3.12.2', 'heartbeatAt': '2024-06-28T11:41:10.307225', 'startedAt': '2024-06-28T11:41:07.985709', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/tzikos/Desktop/KULeuvenThesis/main.py', 'codePathLocal': 'main.py', 'codePath': 'main.py', 'git': {'remote': 'git@github.com:DimChatz/KULeuvenThesis.git', 'commit': '3464ffcd722c984be7e733ec8f86e9405d988115'}, 'email': 'dimichatzakis@gmail.com', 'root': '/home/tzikos/Desktop/KULeuvenThesis', 'host': 'xatzospito', 'username': 'tzikos', 'executable': '/home/tzikos/anaconda3/envs/KUThesis/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 3834.5301874999996, 'min': 400.0, 'max': 5804.75}, 'cpu_freq_per_core': [{'current': 2683.511, 'min': 400.0, 'max': 5263.0}, {'current': 4689.083, 'min': 400.0, 'max': 5743.0}, {'current': 4690.38, 'min': 400.0, 'max': 5423.0}, {'current': 2900.874, 'min': 400.0, 'max': 6228.0}, {'current': 4547.937, 'min': 400.0, 'max': 5903.0}, {'current': 4671.528, 'min': 400.0, 'max': 6228.0}, {'current': 4627.3, 'min': 400.0, 'max': 5583.0}, {'current': 4629.754, 'min': 400.0, 'max': 6067.0}, {'current': 4652.146, 'min': 400.0, 'max': 5263.0}, {'current': 4690.521, 'min': 400.0, 'max': 5743.0}, {'current': 4688.467, 'min': 400.0, 'max': 5423.0}, {'current': 4072.556, 'min': 400.0, 'max': 6228.0}, {'current': 4609.57, 'min': 400.0, 'max': 5903.0}, {'current': 4329.067, 'min': 400.0, 'max': 6228.0}, {'current': 4370.923, 'min': 400.0, 'max': 5583.0}, {'current': 4621.98, 'min': 400.0, 'max': 6067.0}], 'disk': {'/': {'total': 431.4849548339844, 'used': 271.4034004211426}}, 'gpu': 'NVIDIA GeForce RTX 4060 Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4060 Laptop GPU', 'memory_total': 8585740288}], 'memory': {'total': 14.839214324951172}}
2024-06-28 14:41:10,384 INFO    HandlerThread:1435257 [system_monitor.py:probe():224] Finished collecting system info
2024-06-28 14:41:10,384 INFO    HandlerThread:1435257 [system_monitor.py:probe():227] Publishing system info
2024-06-28 14:41:10,385 DEBUG   HandlerThread:1435257 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
2024-06-28 14:41:10,828 INFO    Thread-117:1435257 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240628_144107-474i5lr4/files/conda-environment.yaml
2024-06-28 14:41:13,058 DEBUG   HandlerThread:1435257 [system_info.py:_save_conda():224] Saving conda packages done
2024-06-28 14:41:13,061 INFO    HandlerThread:1435257 [system_monitor.py:probe():229] Finished publishing system info
2024-06-28 14:41:13,062 DEBUG   SenderThread:1435257 [sender.py:send():379] send: files
2024-06-28 14:41:13,062 INFO    SenderThread:1435257 [sender.py:_save_file():1454] saving file wandb-metadata.json with policy now
2024-06-28 14:41:13,184 DEBUG   HandlerThread:1435257 [handler.py:handle_request():158] handle_request: python_packages
2024-06-28 14:41:13,185 DEBUG   SenderThread:1435257 [sender.py:send_request():406] send_request: python_packages
2024-06-28 14:41:13,185 DEBUG   HandlerThread:1435257 [handler.py:handle_request():158] handle_request: stop_status
2024-06-28 14:41:13,186 DEBUG   SenderThread:1435257 [sender.py:send_request():406] send_request: stop_status
2024-06-28 14:41:13,189 DEBUG   HandlerThread:1435257 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-28 14:41:13,821 INFO    Thread-117:1435257 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240628_144107-474i5lr4/files/conda-environment.yaml
2024-06-28 14:41:13,822 INFO    Thread-117:1435257 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240628_144107-474i5lr4/files/requirements.txt
2024-06-28 14:41:13,822 INFO    Thread-117:1435257 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240628_144107-474i5lr4/files/wandb-metadata.json
2024-06-28 14:41:13,937 DEBUG   SenderThread:1435257 [sender.py:send():379] send: telemetry
2024-06-28 14:41:13,937 DEBUG   SenderThread:1435257 [sender.py:send():379] send: run
2024-06-28 14:41:13,942 DEBUG   HandlerThread:1435257 [handler.py:handle_request():158] handle_request: status_report
2024-06-28 14:41:14,127 INFO    wandb-upload_0:1435257 [upload_job.py:push():130] Uploaded file /tmp/tmplfnrk1ljwandb/1vb8vibq-wandb-metadata.json
2024-06-28 14:41:14,188 DEBUG   HandlerThread:1435257 [handler.py:handle_request():158] handle_request: internal_messages
