2024-05-17 10:49:01,230 INFO    StreamThr :1341183 [internal.py:wandb_internal():85] W&B internal server running at pid: 1341183, started at: 2024-05-17 10:49:01.229685
2024-05-17 10:49:01,233 DEBUG   HandlerThread:1341183 [handler.py:handle_request():158] handle_request: status
2024-05-17 10:49:01,234 INFO    WriterThread:1341183 [datastore.py:open_for_write():87] open: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240517_104901-0ybe2hec/run-0ybe2hec.wandb
2024-05-17 10:49:01,234 DEBUG   SenderThread:1341183 [sender.py:send():378] send: header
2024-05-17 10:49:01,236 DEBUG   SenderThread:1341183 [sender.py:send():378] send: run
2024-05-17 10:49:01,720 INFO    SenderThread:1341183 [dir_watcher.py:__init__():211] watching files in: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240517_104901-0ybe2hec/files
2024-05-17 10:49:01,720 INFO    SenderThread:1341183 [sender.py:_start_run_threads():1123] run started: 0ybe2hec with start time 1715935741.228022
2024-05-17 10:49:01,734 DEBUG   HandlerThread:1341183 [handler.py:handle_request():158] handle_request: check_version
2024-05-17 10:49:01,735 DEBUG   SenderThread:1341183 [sender.py:send_request():405] send_request: check_version
2024-05-17 10:49:01,880 DEBUG   HandlerThread:1341183 [handler.py:handle_request():158] handle_request: run_start
2024-05-17 10:49:01,881 DEBUG   HandlerThread:1341183 [system_info.py:__init__():26] System info init
2024-05-17 10:49:01,881 DEBUG   HandlerThread:1341183 [system_info.py:__init__():41] System info init done
2024-05-17 10:49:01,881 INFO    HandlerThread:1341183 [system_monitor.py:start():194] Starting system monitor
2024-05-17 10:49:01,882 INFO    HandlerThread:1341183 [system_monitor.py:probe():214] Collecting system info
2024-05-17 10:49:01,883 INFO    SystemMonitor:1341183 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-17 10:49:01,884 INFO    SystemMonitor:1341183 [interfaces.py:start():188] Started cpu monitoring
2024-05-17 10:49:01,885 INFO    SystemMonitor:1341183 [interfaces.py:start():188] Started disk monitoring
2024-05-17 10:49:01,886 INFO    SystemMonitor:1341183 [interfaces.py:start():188] Started gpu monitoring
2024-05-17 10:49:01,886 INFO    SystemMonitor:1341183 [interfaces.py:start():188] Started memory monitoring
2024-05-17 10:49:01,887 INFO    SystemMonitor:1341183 [interfaces.py:start():188] Started network monitoring
