2024-05-02 16:45:20,878 INFO    MainThread:67624 [wandb_setup.py:_flush():76] Current SDK version is 0.16.4
2024-05-02 16:45:20,879 INFO    MainThread:67624 [wandb_setup.py:_flush():76] Configure stats pid to 67624
2024-05-02 16:45:20,879 INFO    MainThread:67624 [wandb_setup.py:_flush():76] Loading settings from /home/tzikos/.config/wandb/settings
2024-05-02 16:45:20,879 INFO    MainThread:67624 [wandb_setup.py:_flush():76] Loading settings from /home/tzikos/Desktop/KULeuvenThesis/wandb/settings
2024-05-02 16:45:20,879 INFO    MainThread:67624 [wandb_setup.py:_flush():76] Loading settings from environment variables: {}
2024-05-02 16:45:20,879 INFO    MainThread:67624 [wandb_setup.py:_flush():76] Applying setup settings: {'_disable_service': False}
2024-05-02 16:45:20,879 INFO    MainThread:67624 [wandb_setup.py:_flush():76] Inferring run settings from compute environment: {'program_relpath': 'main.py', 'program_abspath': '/home/tzikos/Desktop/KULeuvenThesis/main.py', 'program': '/home/tzikos/Desktop/KULeuvenThesis/main.py'}
2024-05-02 16:45:20,879 INFO    MainThread:67624 [wandb_init.py:_log_setup():526] Logging user logs to /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240502_164520-ecqgizi4/logs/debug.log
2024-05-02 16:45:20,879 INFO    MainThread:67624 [wandb_init.py:_log_setup():527] Logging internal logs to /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240502_164520-ecqgizi4/logs/debug-internal.log
2024-05-02 16:45:20,879 INFO    MainThread:67624 [wandb_init.py:init():566] calling init triggers
2024-05-02 16:45:20,879 INFO    MainThread:67624 [wandb_init.py:init():573] wandb.init called with sweep_config: {}
config: {'learning_rate': 1e-05, 'batch_size': 32, 'L1': None, 'L2': 1, 'A': 1, 'early_patience': 12, 'reduce_lr_patience': 5, 'architecture': 'ECGCNNClassifier', 'experiment': 'pre', 'use_pretrained': False}
2024-05-02 16:45:20,879 INFO    MainThread:67624 [wandb_init.py:init():616] starting backend
2024-05-02 16:45:20,879 INFO    MainThread:67624 [wandb_init.py:init():620] setting up manager
2024-05-02 16:45:20,881 INFO    MainThread:67624 [backend.py:_multiprocessing_setup():105] multiprocessing start_methods=fork,spawn,forkserver, using: spawn
2024-05-02 16:45:20,889 INFO    MainThread:67624 [wandb_init.py:init():628] backend started and connected
2024-05-02 16:45:20,893 INFO    MainThread:67624 [wandb_init.py:init():720] updated telemetry
2024-05-02 16:45:20,899 INFO    MainThread:67624 [wandb_init.py:init():753] communicating run to backend with 90.0 second timeout
2024-05-02 16:45:21,694 INFO    MainThread:67624 [wandb_run.py:_on_init():2262] communicating current version
2024-05-02 16:45:21,816 INFO    MainThread:67624 [wandb_run.py:_on_init():2271] got version response upgrade_message: "wandb version 0.16.6 is available!  To upgrade, please run:\n $ pip install wandb --upgrade"

2024-05-02 16:45:21,817 INFO    MainThread:67624 [wandb_init.py:init():804] starting run threads in backend
2024-05-02 16:45:24,832 INFO    MainThread:67624 [wandb_run.py:_console_start():2241] atexit reg
2024-05-02 16:45:24,832 INFO    MainThread:67624 [wandb_run.py:_redirect():2096] redirect: wrap_raw
2024-05-02 16:45:24,832 INFO    MainThread:67624 [wandb_run.py:_redirect():2161] Wrapping output streams.
2024-05-02 16:45:24,833 INFO    MainThread:67624 [wandb_run.py:_redirect():2186] Redirects installed.
2024-05-02 16:45:24,833 INFO    MainThread:67624 [wandb_init.py:init():847] run started, returning control to user process
