2024-05-18 12:37:22,841 INFO    StreamThr :54920 [internal.py:wandb_internal():85] W&B internal server running at pid: 54920, started at: 2024-05-18 12:37:22.840883
2024-05-18 12:37:22,844 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: status
2024-05-18 12:37:22,845 INFO    WriterThread:54920 [datastore.py:open_for_write():87] open: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240518_123722-f523pkjd/run-f523pkjd.wandb
2024-05-18 12:37:22,846 DEBUG   SenderThread:54920 [sender.py:send():378] send: header
2024-05-18 12:37:22,846 DEBUG   SenderThread:54920 [sender.py:send():378] send: run
2024-05-18 12:37:23,270 INFO    SenderThread:54920 [dir_watcher.py:__init__():211] watching files in: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240518_123722-f523pkjd/files
2024-05-18 12:37:23,271 INFO    SenderThread:54920 [sender.py:_start_run_threads():1123] run started: f523pkjd with start time 1716028642.248366
2024-05-18 12:37:23,414 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: check_version
2024-05-18 12:37:23,415 DEBUG   SenderThread:54920 [sender.py:send_request():405] send_request: check_version
2024-05-18 12:37:23,493 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: run_start
2024-05-18 12:37:23,494 DEBUG   HandlerThread:54920 [system_info.py:__init__():26] System info init
2024-05-18 12:37:23,494 DEBUG   HandlerThread:54920 [system_info.py:__init__():41] System info init done
2024-05-18 12:37:23,494 INFO    HandlerThread:54920 [system_monitor.py:start():194] Starting system monitor
2024-05-18 12:37:23,495 INFO    HandlerThread:54920 [system_monitor.py:probe():214] Collecting system info
2024-05-18 12:37:23,495 INFO    SystemMonitor:54920 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-18 12:37:23,496 INFO    SystemMonitor:54920 [interfaces.py:start():188] Started cpu monitoring
2024-05-18 12:37:23,497 INFO    SystemMonitor:54920 [interfaces.py:start():188] Started disk monitoring
2024-05-18 12:37:23,498 INFO    SystemMonitor:54920 [interfaces.py:start():188] Started gpu monitoring
2024-05-18 12:37:23,498 INFO    SystemMonitor:54920 [interfaces.py:start():188] Started memory monitoring
2024-05-18 12:37:23,499 INFO    SystemMonitor:54920 [interfaces.py:start():188] Started network monitoring
2024-05-18 12:37:23,506 DEBUG   HandlerThread:54920 [system_info.py:probe():150] Probing system
2024-05-18 12:37:23,506 DEBUG   HandlerThread:54920 [system_info.py:_probe_git():135] Probing git
2024-05-18 12:37:23,515 DEBUG   HandlerThread:54920 [system_info.py:_probe_git():143] Probing git done
2024-05-18 12:37:23,515 DEBUG   HandlerThread:54920 [system_info.py:probe():198] Probing system done
2024-05-18 12:37:23,515 DEBUG   HandlerThread:54920 [system_monitor.py:probe():223] {'os': 'Linux-6.5.0-35-generic-x86_64-with-glibc2.35', 'python': '3.12.2', 'heartbeatAt': '2024-05-18T10:37:23.506365', 'startedAt': '2024-05-18T10:37:22.243455', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/tzikos/Desktop/KULeuvenThesis/main.py', 'codePathLocal': 'main.py', 'codePath': 'main.py', 'git': {'remote': 'git@github.com:DimChatz/KULeuvenThesis.git', 'commit': '3bbd837a8269bb682f0303586f7a033f658e05ef'}, 'email': 'dimichatzakis@gmail.com', 'root': '/home/tzikos/Desktop/KULeuvenThesis', 'host': 'xatzospito', 'username': 'tzikos', 'executable': '/home/tzikos/anaconda3/envs/KUThesis/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 2897.5067500000005, 'min': 400.0, 'max': 5804.75}, 'cpu_freq_per_core': [{'current': 3347.932, 'min': 400.0, 'max': 5263.0}, {'current': 4689.413, 'min': 400.0, 'max': 5743.0}, {'current': 3435.706, 'min': 400.0, 'max': 5423.0}, {'current': 2470.84, 'min': 400.0, 'max': 6228.0}, {'current': 4688.308, 'min': 400.0, 'max': 5903.0}, {'current': 4676.05, 'min': 400.0, 'max': 6228.0}, {'current': 4688.43, 'min': 400.0, 'max': 5583.0}, {'current': 2968.413, 'min': 400.0, 'max': 6067.0}, {'current': 4556.851, 'min': 400.0, 'max': 5263.0}, {'current': 4688.742, 'min': 400.0, 'max': 5743.0}, {'current': 4689.333, 'min': 400.0, 'max': 5423.0}, {'current': 3424.867, 'min': 400.0, 'max': 6228.0}, {'current': 3774.104, 'min': 400.0, 'max': 5903.0}, {'current': 4583.552, 'min': 400.0, 'max': 6228.0}, {'current': 400.0, 'min': 400.0, 'max': 5583.0}, {'current': 2954.114, 'min': 400.0, 'max': 6067.0}], 'disk': {'/': {'total': 431.4849548339844, 'used': 290.5552291870117}}, 'gpu': 'NVIDIA GeForce RTX 4060 Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4060 Laptop GPU', 'memory_total': 8585740288}], 'memory': {'total': 14.839187622070312}}
2024-05-18 12:37:23,515 INFO    HandlerThread:54920 [system_monitor.py:probe():224] Finished collecting system info
2024-05-18 12:37:23,515 INFO    HandlerThread:54920 [system_monitor.py:probe():227] Publishing system info
2024-05-18 12:37:23,515 DEBUG   HandlerThread:54920 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-05-18 12:37:24,278 INFO    Thread-55 :54920 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240518_123722-f523pkjd/files/conda-environment.yaml
2024-05-18 12:37:26,272 INFO    Thread-55 :54920 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240518_123722-f523pkjd/files/conda-environment.yaml
2024-05-18 12:37:26,288 DEBUG   HandlerThread:54920 [system_info.py:_save_conda():222] Saving conda packages done
2024-05-18 12:37:26,291 INFO    HandlerThread:54920 [system_monitor.py:probe():229] Finished publishing system info
2024-05-18 12:37:26,292 DEBUG   SenderThread:54920 [sender.py:send():378] send: files
2024-05-18 12:37:26,292 INFO    SenderThread:54920 [sender.py:_save_file():1389] saving file wandb-metadata.json with policy now
2024-05-18 12:37:26,421 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: python_packages
2024-05-18 12:37:26,422 DEBUG   SenderThread:54920 [sender.py:send_request():405] send_request: python_packages
2024-05-18 12:37:26,423 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: stop_status
2024-05-18 12:37:26,423 DEBUG   SenderThread:54920 [sender.py:send_request():405] send_request: stop_status
2024-05-18 12:37:26,689 DEBUG   SenderThread:54920 [sender.py:send():378] send: telemetry
2024-05-18 12:37:26,689 DEBUG   SenderThread:54920 [sender.py:send():378] send: run
2024-05-18 12:37:26,861 INFO    SenderThread:54920 [sender.py:send_run():996] updated run: f523pkjd
2024-05-18 12:37:26,883 INFO    wandb-upload_0:54920 [upload_job.py:push():130] Uploaded file /tmp/tmpu1_9lvpywandb/ikep6asl-wandb-metadata.json
2024-05-18 12:37:27,272 INFO    Thread-55 :54920 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240518_123722-f523pkjd/files/config.yaml
2024-05-18 12:37:27,273 INFO    Thread-55 :54920 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240518_123722-f523pkjd/files/requirements.txt
2024-05-18 12:37:27,273 INFO    Thread-55 :54920 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240518_123722-f523pkjd/files/wandb-metadata.json
2024-05-18 12:37:27,862 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: status_report
2024-05-18 12:37:32,863 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: status_report
2024-05-18 12:37:37,864 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: status_report
2024-05-18 12:37:41,423 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: stop_status
2024-05-18 12:37:41,424 DEBUG   SenderThread:54920 [sender.py:send_request():405] send_request: stop_status
2024-05-18 12:37:43,687 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: status_report
2024-05-18 12:37:48,688 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: status_report
2024-05-18 12:37:53,694 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: status_report
2024-05-18 12:37:54,285 INFO    Thread-55 :54920 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240518_123722-f523pkjd/files/config.yaml
2024-05-18 12:37:56,424 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: stop_status
2024-05-18 12:37:56,424 DEBUG   SenderThread:54920 [sender.py:send_request():405] send_request: stop_status
2024-05-18 12:37:59,679 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: status_report
2024-05-18 12:38:04,679 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: status_report
2024-05-18 12:38:09,681 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: status_report
2024-05-18 12:38:11,424 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: stop_status
2024-05-18 12:38:11,425 DEBUG   SenderThread:54920 [sender.py:send_request():405] send_request: stop_status
2024-05-18 12:38:15,666 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: status_report
2024-05-18 12:38:20,668 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: status_report
2024-05-18 12:38:23,500 DEBUG   SystemMonitor:54920 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-05-18 12:38:23,502 DEBUG   SenderThread:54920 [sender.py:send():378] send: stats
2024-05-18 12:38:26,424 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: stop_status
2024-05-18 12:38:26,425 DEBUG   SenderThread:54920 [sender.py:send_request():405] send_request: stop_status
2024-05-18 12:38:26,637 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: status_report
2024-05-18 12:38:31,638 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: status_report
2024-05-18 12:38:36,639 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: status_report
2024-05-18 12:38:41,424 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: stop_status
2024-05-18 12:38:41,424 DEBUG   SenderThread:54920 [sender.py:send_request():405] send_request: stop_status
2024-05-18 12:38:42,609 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: status_report
2024-05-18 12:38:47,610 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: status_report
2024-05-18 12:38:52,611 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: status_report
2024-05-18 12:38:53,503 DEBUG   SenderThread:54920 [sender.py:send():378] send: stats
2024-05-18 12:38:56,424 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: stop_status
2024-05-18 12:38:56,425 DEBUG   SenderThread:54920 [sender.py:send_request():405] send_request: stop_status
2024-05-18 12:38:57,175 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: partial_history
2024-05-18 12:38:57,175 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: partial_history
2024-05-18 12:38:57,176 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: partial_history
2024-05-18 12:38:57,176 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: partial_history
2024-05-18 12:38:57,177 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: partial_history
2024-05-18 12:38:57,177 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: partial_history
2024-05-18 12:38:57,177 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: partial_history
2024-05-18 12:38:57,177 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: partial_history
2024-05-18 12:38:57,177 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: partial_history
2024-05-18 12:38:57,178 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: partial_history
2024-05-18 12:38:57,178 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: partial_history
2024-05-18 12:38:57,179 DEBUG   SenderThread:54920 [sender.py:send():378] send: telemetry
2024-05-18 12:38:57,318 INFO    Thread-55 :54920 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240518_123722-f523pkjd/files/output.log
2024-05-18 12:38:57,526 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: log_artifact
2024-05-18 12:38:57,526 DEBUG   SenderThread:54920 [sender.py:send_request():405] send_request: log_artifact
2024-05-18 12:38:57,542 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: partial_history
2024-05-18 12:38:57,658 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: partial_history
2024-05-18 12:38:57,844 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: log_artifact
2024-05-18 12:38:57,861 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: partial_history
2024-05-18 12:38:57,979 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: partial_history
2024-05-18 12:38:57,979 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: partial_history
2024-05-18 12:38:57,979 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: partial_history
2024-05-18 12:38:58,318 INFO    Thread-55 :54920 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240518_123722-f523pkjd/files/media/images/Validation Confusion Matrix Heatmap_1_0233fa3cf3255c02b81b.png
2024-05-18 12:38:58,319 INFO    Thread-55 :54920 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240518_123722-f523pkjd/files/media/images/Training Confusion Matrix Heatmap_1_edec37e83bc559a06e31.png
2024-05-18 12:38:58,319 INFO    Thread-55 :54920 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240518_123722-f523pkjd/files/media/table/Training Confusion Matrix_1_a8970d90fb9777139e2f.table.json
2024-05-18 12:38:58,319 INFO    Thread-55 :54920 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240518_123722-f523pkjd/files/media/table/Validation Confusion Matrix_1_443b6bed70e0bf23ce02.table.json
2024-05-18 12:38:58,320 INFO    Thread-55 :54920 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240518_123722-f523pkjd/files/media/images
2024-05-18 12:38:58,320 INFO    Thread-55 :54920 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240518_123722-f523pkjd/files/media
2024-05-18 12:38:58,320 INFO    Thread-55 :54920 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240518_123722-f523pkjd/files/media/table
2024-05-18 12:38:58,751 INFO    wandb-upload_0:54920 [upload_job.py:push():88] Uploaded file /home/tzikos/.local/share/wandb/artifacts/staging/tmpngopi43i
2024-05-18 12:38:58,779 INFO    wandb-upload_1:54920 [upload_job.py:push():130] Uploaded file /tmp/tmpu1_9lvpywandb/0cwlualz-media/images/Validation Confusion Matrix Heatmap_1_0233fa3cf3255c02b81b.png
2024-05-18 12:38:58,792 INFO    wandb-upload_4:54920 [upload_job.py:push():130] Uploaded file /tmp/tmpu1_9lvpywandb/upoh6bv2-media/table/Validation Confusion Matrix_1_443b6bed70e0bf23ce02.table.json
2024-05-18 12:38:58,801 INFO    wandb-upload_3:54920 [upload_job.py:push():130] Uploaded file /tmp/tmpu1_9lvpywandb/gu9g26zr-media/table/Training Confusion Matrix_1_a8970d90fb9777139e2f.table.json
2024-05-18 12:38:58,946 INFO    wandb-upload_2:54920 [upload_job.py:push():130] Uploaded file /tmp/tmpu1_9lvpywandb/8vm3m0xg-media/images/Training Confusion Matrix Heatmap_1_edec37e83bc559a06e31.png
2024-05-18 12:38:59,320 INFO    Thread-55 :54920 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240518_123722-f523pkjd/files/output.log
2024-05-18 12:38:59,506 INFO    SenderThread:54920 [sender.py:send_request_log_artifact():1455] logged artifact run-f523pkjd-TrainingConfusionMatrix - {'id': 'QXJ0aWZhY3Q6ODQxMDkwNjUy', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE3NjM1MTg4NA==', 'latestArtifact': None}}
2024-05-18 12:38:59,513 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: status_report
2024-05-18 12:38:59,683 DEBUG   SenderThread:54920 [sender.py:send():378] send: files
2024-05-18 12:38:59,683 INFO    SenderThread:54920 [sender.py:_save_file():1389] saving file media/table/Training Confusion Matrix_1_a8970d90fb9777139e2f.table.json with policy now
2024-05-18 12:38:59,683 DEBUG   SenderThread:54920 [sender.py:send():378] send: files
2024-05-18 12:38:59,683 INFO    SenderThread:54920 [sender.py:_save_file():1389] saving file media/images/Training Confusion Matrix Heatmap_1_edec37e83bc559a06e31.png with policy now
2024-05-18 12:38:59,684 DEBUG   SenderThread:54920 [sender.py:send_request():405] send_request: log_artifact
2024-05-18 12:39:00,156 INFO    wandb-upload_0:54920 [upload_job.py:push():130] Uploaded file /tmp/tmpu1_9lvpywandb/x6x1gn11-media/table/Training Confusion Matrix_1_a8970d90fb9777139e2f.table.json
2024-05-18 12:39:00,300 INFO    wandb-upload_1:54920 [upload_job.py:push():130] Uploaded file /tmp/tmpu1_9lvpywandb/ggevrqut-media/images/Training Confusion Matrix Heatmap_1_edec37e83bc559a06e31.png
2024-05-18 12:39:00,321 INFO    Thread-55 :54920 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240518_123722-f523pkjd/files/config.yaml
2024-05-18 12:39:00,588 INFO    wandb-upload_3:54920 [upload_job.py:push():88] Uploaded file /home/tzikos/.local/share/wandb/artifacts/staging/tmp7gb_fyht
2024-05-18 12:39:01,312 INFO    SenderThread:54920 [sender.py:send_request_log_artifact():1455] logged artifact run-f523pkjd-ValidationConfusionMatrix - {'id': 'QXJ0aWZhY3Q6ODQxMDkwNjgy', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE3NjM1MTg5OQ==', 'latestArtifact': None}}
2024-05-18 12:39:01,312 DEBUG   SenderThread:54920 [sender.py:send():378] send: files
2024-05-18 12:39:01,312 INFO    SenderThread:54920 [sender.py:_save_file():1389] saving file media/table/Validation Confusion Matrix_1_443b6bed70e0bf23ce02.table.json with policy now
2024-05-18 12:39:01,313 DEBUG   SenderThread:54920 [sender.py:send():378] send: files
2024-05-18 12:39:01,313 INFO    SenderThread:54920 [sender.py:_save_file():1389] saving file media/images/Validation Confusion Matrix Heatmap_1_0233fa3cf3255c02b81b.png with policy now
2024-05-18 12:39:01,760 INFO    wandb-upload_4:54920 [upload_job.py:push():130] Uploaded file /tmp/tmpu1_9lvpywandb/hq6on315-media/table/Validation Confusion Matrix_1_443b6bed70e0bf23ce02.table.json
2024-05-18 12:39:01,883 INFO    wandb-upload_0:54920 [upload_job.py:push():130] Uploaded file /tmp/tmpu1_9lvpywandb/6agcdt6a-media/images/Validation Confusion Matrix Heatmap_1_0233fa3cf3255c02b81b.png
2024-05-18 12:39:03,324 INFO    Thread-55 :54920 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240518_123722-f523pkjd/files/output.log
2024-05-18 12:39:05,315 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: status_report
2024-05-18 12:39:10,316 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: status_report
2024-05-18 12:39:11,424 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: stop_status
2024-05-18 12:39:11,425 DEBUG   SenderThread:54920 [sender.py:send_request():405] send_request: stop_status
2024-05-18 12:39:15,661 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: status_report
2024-05-18 12:39:20,663 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: status_report
2024-05-18 12:39:23,505 DEBUG   SenderThread:54920 [sender.py:send():378] send: stats
2024-05-18 12:39:26,424 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: stop_status
2024-05-18 12:39:26,425 DEBUG   SenderThread:54920 [sender.py:send_request():405] send_request: stop_status
2024-05-18 12:39:26,649 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: status_report
2024-05-18 12:39:31,651 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: status_report
2024-05-18 12:39:36,652 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: status_report
2024-05-18 12:39:41,425 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: stop_status
2024-05-18 12:39:41,426 DEBUG   SenderThread:54920 [sender.py:send_request():405] send_request: stop_status
2024-05-18 12:39:42,635 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: status_report
2024-05-18 12:39:47,636 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: status_report
2024-05-18 12:39:52,637 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: status_report
2024-05-18 12:39:53,507 DEBUG   SenderThread:54920 [sender.py:send():378] send: stats
2024-05-18 12:39:56,425 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: stop_status
2024-05-18 12:39:56,425 DEBUG   SenderThread:54920 [sender.py:send_request():405] send_request: stop_status
2024-05-18 12:39:57,695 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: status_report
2024-05-18 12:40:02,697 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: status_report
2024-05-18 12:40:07,698 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: status_report
2024-05-18 12:40:11,425 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: stop_status
2024-05-18 12:40:11,426 DEBUG   SenderThread:54920 [sender.py:send_request():405] send_request: stop_status
2024-05-18 12:40:13,658 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: status_report
2024-05-18 12:40:18,659 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: status_report
2024-05-18 12:40:23,509 DEBUG   SenderThread:54920 [sender.py:send():378] send: stats
2024-05-18 12:40:24,510 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: status_report
2024-05-18 12:40:26,426 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: stop_status
2024-05-18 12:40:26,427 DEBUG   SenderThread:54920 [sender.py:send_request():405] send_request: stop_status
2024-05-18 12:40:28,337 DEBUG   HandlerThread:54920 [handler.py:handle_request():158] handle_request: partial_history
