2024-07-08 19:05:17,344 INFO    StreamThr :850276 [internal.py:wandb_internal():85] W&B internal server running at pid: 850276, started at: 2024-07-08 19:05:17.344187
2024-07-08 19:05:17,348 DEBUG   HandlerThread:850276 [handler.py:handle_request():158] handle_request: status
2024-07-08 19:05:17,349 INFO    WriterThread:850276 [datastore.py:open_for_write():87] open: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240708_190516-grd686s4/run-grd686s4.wandb
2024-07-08 19:05:17,350 DEBUG   SenderThread:850276 [sender.py:send():379] send: header
2024-07-08 19:05:17,350 DEBUG   SenderThread:850276 [sender.py:send():379] send: run
2024-07-08 19:05:18,089 INFO    SenderThread:850276 [dir_watcher.py:__init__():211] watching files in: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240708_190516-grd686s4/files
2024-07-08 19:05:18,089 INFO    SenderThread:850276 [sender.py:_start_run_threads():1188] run started: grd686s4 with start time 1720454716.561617
2024-07-08 19:05:18,104 DEBUG   HandlerThread:850276 [handler.py:handle_request():158] handle_request: check_version
2024-07-08 19:05:18,104 DEBUG   SenderThread:850276 [sender.py:send_request():406] send_request: check_version
2024-07-08 19:05:18,355 DEBUG   HandlerThread:850276 [handler.py:handle_request():158] handle_request: run_start
2024-07-08 19:05:18,356 DEBUG   HandlerThread:850276 [system_info.py:__init__():26] System info init
2024-07-08 19:05:18,356 DEBUG   HandlerThread:850276 [system_info.py:__init__():41] System info init done
2024-07-08 19:05:18,356 INFO    HandlerThread:850276 [system_monitor.py:start():194] Starting system monitor
2024-07-08 19:05:18,357 INFO    HandlerThread:850276 [system_monitor.py:probe():214] Collecting system info
2024-07-08 19:05:18,357 INFO    SystemMonitor:850276 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-07-08 19:05:18,359 INFO    SystemMonitor:850276 [interfaces.py:start():188] Started cpu monitoring
2024-07-08 19:05:18,360 INFO    SystemMonitor:850276 [interfaces.py:start():188] Started disk monitoring
2024-07-08 19:05:18,361 INFO    SystemMonitor:850276 [interfaces.py:start():188] Started gpu monitoring
2024-07-08 19:05:18,362 INFO    SystemMonitor:850276 [interfaces.py:start():188] Started memory monitoring
2024-07-08 19:05:18,362 INFO    SystemMonitor:850276 [interfaces.py:start():188] Started network monitoring
2024-07-08 19:05:18,369 DEBUG   HandlerThread:850276 [system_info.py:probe():152] Probing system
2024-07-08 19:05:18,370 DEBUG   HandlerThread:850276 [system_info.py:_probe_git():137] Probing git
2024-07-08 19:05:18,378 DEBUG   HandlerThread:850276 [system_info.py:_probe_git():145] Probing git done
2024-07-08 19:05:18,378 DEBUG   HandlerThread:850276 [system_info.py:probe():200] Probing system done
2024-07-08 19:05:18,378 DEBUG   HandlerThread:850276 [system_monitor.py:probe():223] {'os': 'Linux-6.5.0-41-generic-x86_64-with-glibc2.35', 'python': '3.12.2', 'heartbeatAt': '2024-07-08T16:05:18.369697', 'startedAt': '2024-07-08T16:05:16.555740', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/tzikos/Desktop/KULeuvenThesis/main.py', 'codePathLocal': 'main.py', 'codePath': 'main.py', 'git': {'remote': 'git@github.com:DimChatz/KULeuvenThesis.git', 'commit': '3464ffcd722c984be7e733ec8f86e9405d988115'}, 'email': 'dimichatzakis@gmail.com', 'root': '/home/tzikos/Desktop/KULeuvenThesis', 'host': 'xatzospito', 'username': 'tzikos', 'executable': '/home/tzikos/anaconda3/envs/KUThesis/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 3758.4040624999993, 'min': 400.0, 'max': 5804.75}, 'cpu_freq_per_core': [{'current': 4681.818, 'min': 400.0, 'max': 5263.0}, {'current': 4683.435, 'min': 400.0, 'max': 5743.0}, {'current': 4684.461, 'min': 400.0, 'max': 5423.0}, {'current': 4685.601, 'min': 400.0, 'max': 6228.0}, {'current': 4684.55, 'min': 400.0, 'max': 5903.0}, {'current': 4686.24, 'min': 400.0, 'max': 6228.0}, {'current': 4685.776, 'min': 400.0, 'max': 5583.0}, {'current': 4684.642, 'min': 400.0, 'max': 6067.0}, {'current': 4685.43, 'min': 400.0, 'max': 5263.0}, {'current': 4683.491, 'min': 400.0, 'max': 5743.0}, {'current': 4683.324, 'min': 400.0, 'max': 5423.0}, {'current': 3208.751, 'min': 400.0, 'max': 6228.0}, {'current': 4682.996, 'min': 400.0, 'max': 5903.0}, {'current': 4686.862, 'min': 400.0, 'max': 6228.0}, {'current': 4684.887, 'min': 400.0, 'max': 5583.0}, {'current': 4686.941, 'min': 400.0, 'max': 6067.0}], 'disk': {'/': {'total': 431.4849548339844, 'used': 289.4502372741699}}, 'gpu': 'NVIDIA GeForce RTX 4060 Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4060 Laptop GPU', 'memory_total': 8585740288}], 'memory': {'total': 14.839202880859375}}
2024-07-08 19:05:18,378 INFO    HandlerThread:850276 [system_monitor.py:probe():224] Finished collecting system info
2024-07-08 19:05:18,378 INFO    HandlerThread:850276 [system_monitor.py:probe():227] Publishing system info
2024-07-08 19:05:18,378 DEBUG   HandlerThread:850276 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
2024-07-08 19:05:19,097 INFO    Thread-149:850276 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240708_190516-grd686s4/files/conda-environment.yaml
2024-07-08 19:05:21,091 INFO    Thread-149:850276 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240708_190516-grd686s4/files/conda-environment.yaml
2024-07-08 19:05:21,103 DEBUG   HandlerThread:850276 [system_info.py:_save_conda():224] Saving conda packages done
2024-07-08 19:05:21,106 INFO    HandlerThread:850276 [system_monitor.py:probe():229] Finished publishing system info
2024-07-08 19:05:21,107 DEBUG   SenderThread:850276 [sender.py:send():379] send: files
2024-07-08 19:05:21,107 INFO    SenderThread:850276 [sender.py:_save_file():1454] saving file wandb-metadata.json with policy now
2024-07-08 19:05:21,239 DEBUG   HandlerThread:850276 [handler.py:handle_request():158] handle_request: python_packages
2024-07-08 19:05:21,239 DEBUG   SenderThread:850276 [sender.py:send_request():406] send_request: python_packages
2024-07-08 19:05:21,240 DEBUG   HandlerThread:850276 [handler.py:handle_request():158] handle_request: stop_status
2024-07-08 19:05:21,247 DEBUG   HandlerThread:850276 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-08 19:05:21,248 DEBUG   SenderThread:850276 [sender.py:send_request():406] send_request: stop_status
2024-07-08 19:05:21,573 DEBUG   SenderThread:850276 [sender.py:send():379] send: telemetry
2024-07-08 19:05:21,573 DEBUG   SenderThread:850276 [sender.py:send():379] send: run
2024-07-08 19:05:21,780 INFO    SenderThread:850276 [sender.py:send_run():1035] updated run: grd686s4
2024-07-08 19:05:22,075 INFO    wandb-upload_0:850276 [upload_job.py:push():130] Uploaded file /tmp/tmpqr3qtacvwandb/pd5dl5pj-wandb-metadata.json
2024-07-08 19:05:22,091 INFO    Thread-149:850276 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240708_190516-grd686s4/files/config.yaml
2024-07-08 19:05:22,092 INFO    Thread-149:850276 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240708_190516-grd686s4/files/requirements.txt
2024-07-08 19:05:22,092 INFO    Thread-149:850276 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240708_190516-grd686s4/files/wandb-metadata.json
2024-07-08 19:05:22,243 DEBUG   HandlerThread:850276 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-08 19:05:22,781 DEBUG   HandlerThread:850276 [handler.py:handle_request():158] handle_request: status_report
2024-07-08 19:05:23,242 DEBUG   HandlerThread:850276 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-08 19:05:24,242 DEBUG   HandlerThread:850276 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-08 19:05:25,242 DEBUG   HandlerThread:850276 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-08 19:05:26,242 DEBUG   HandlerThread:850276 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-08 19:05:27,243 DEBUG   HandlerThread:850276 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-08 19:05:28,242 DEBUG   HandlerThread:850276 [handler.py:handle_request():158] handle_request: status_report
2024-07-08 19:05:28,242 DEBUG   HandlerThread:850276 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-08 19:05:29,243 DEBUG   HandlerThread:850276 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-08 19:05:29,634 DEBUG   HandlerThread:850276 [handler.py:handle_request():158] handle_request: partial_history
2024-07-08 19:05:29,634 DEBUG   HandlerThread:850276 [handler.py:handle_request():158] handle_request: partial_history
2024-07-08 19:05:29,634 DEBUG   HandlerThread:850276 [handler.py:handle_request():158] handle_request: partial_history
2024-07-08 19:05:29,635 DEBUG   HandlerThread:850276 [handler.py:handle_request():158] handle_request: partial_history
2024-07-08 19:05:29,635 DEBUG   HandlerThread:850276 [handler.py:handle_request():158] handle_request: partial_history
