2024-04-23 14:12:36,491 INFO    StreamThr :41439 [internal.py:wandb_internal():86] W&B internal server running at pid: 41439, started at: 2024-04-23 14:12:36.489877
2024-04-23 14:12:36,501 DEBUG   HandlerThread:41439 [handler.py:handle_request():146] handle_request: status
2024-04-23 14:12:36,503 INFO    WriterThread:41439 [datastore.py:open_for_write():87] open: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240423_141236-jyteabzb/run-jyteabzb.wandb
2024-04-23 14:12:36,504 DEBUG   SenderThread:41439 [sender.py:send():378] send: header
2024-04-23 14:12:36,505 DEBUG   SenderThread:41439 [sender.py:send():378] send: run
2024-04-23 14:12:37,384 INFO    SenderThread:41439 [dir_watcher.py:__init__():211] watching files in: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240423_141236-jyteabzb/files
2024-04-23 14:12:37,384 INFO    SenderThread:41439 [sender.py:_start_run_threads():1099] run started: jyteabzb with start time 1713874356.489652
2024-04-23 14:12:37,398 DEBUG   HandlerThread:41439 [handler.py:handle_request():146] handle_request: check_version
2024-04-23 14:12:37,398 DEBUG   SenderThread:41439 [sender.py:send_request():405] send_request: check_version
2024-04-23 14:12:37,704 DEBUG   HandlerThread:41439 [handler.py:handle_request():146] handle_request: run_start
2024-04-23 14:12:37,714 DEBUG   HandlerThread:41439 [system_info.py:__init__():26] System info init
2024-04-23 14:12:37,714 DEBUG   HandlerThread:41439 [system_info.py:__init__():41] System info init done
2024-04-23 14:12:37,714 INFO    HandlerThread:41439 [system_monitor.py:start():194] Starting system monitor
2024-04-23 14:12:37,715 INFO    HandlerThread:41439 [system_monitor.py:probe():214] Collecting system info
2024-04-23 14:12:37,715 INFO    SystemMonitor:41439 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-04-23 14:12:37,717 INFO    SystemMonitor:41439 [interfaces.py:start():190] Started cpu monitoring
2024-04-23 14:12:37,719 INFO    SystemMonitor:41439 [interfaces.py:start():190] Started disk monitoring
2024-04-23 14:12:37,720 INFO    SystemMonitor:41439 [interfaces.py:start():190] Started gpu monitoring
2024-04-23 14:12:37,722 INFO    SystemMonitor:41439 [interfaces.py:start():190] Started memory monitoring
2024-04-23 14:12:37,723 INFO    SystemMonitor:41439 [interfaces.py:start():190] Started network monitoring
2024-04-23 14:12:37,732 DEBUG   HandlerThread:41439 [system_info.py:probe():150] Probing system
2024-04-23 14:12:37,735 DEBUG   HandlerThread:41439 [system_info.py:_probe_git():135] Probing git
2024-04-23 14:12:37,745 DEBUG   HandlerThread:41439 [system_info.py:_probe_git():143] Probing git done
2024-04-23 14:12:37,745 DEBUG   HandlerThread:41439 [system_info.py:probe():198] Probing system done
2024-04-23 14:12:37,745 DEBUG   HandlerThread:41439 [system_monitor.py:probe():223] {'os': 'Linux-6.5.0-28-generic-x86_64-with-glibc2.35', 'python': '3.12.2', 'heartbeatAt': '2024-04-23T12:12:37.732200', 'startedAt': '2024-04-23T12:12:36.478333', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/tzikos/Desktop/KULeuvenThesis/main.py', 'codePathLocal': 'main.py', 'codePath': 'main.py', 'git': {'remote': 'git@github.com:DimChatz/KULeuvenThesis.git', 'commit': '59af7b8586ce6164e3662fb37423119492d14add'}, 'email': 'dimichatzakis@gmail.com', 'root': '/home/tzikos/Desktop/KULeuvenThesis', 'host': 'xatzospito', 'username': 'tzikos', 'executable': '/home/tzikos/anaconda3/envs/KUThesis/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 4070.0561875000008, 'min': 400.0, 'max': 5804.75}, 'cpu_freq_per_core': [{'current': 4689.875, 'min': 400.0, 'max': 5263.0}, {'current': 1891.89, 'min': 400.0, 'max': 5743.0}, {'current': 3308.191, 'min': 400.0, 'max': 5423.0}, {'current': 4689.531, 'min': 400.0, 'max': 6228.0}, {'current': 2802.39, 'min': 400.0, 'max': 5903.0}, {'current': 4690.228, 'min': 400.0, 'max': 6228.0}, {'current': 2197.023, 'min': 400.0, 'max': 5583.0}, {'current': 3550.954, 'min': 400.0, 'max': 6067.0}, {'current': 4690.018, 'min': 400.0, 'max': 5263.0}, {'current': 2228.398, 'min': 400.0, 'max': 5743.0}, {'current': 2441.371, 'min': 400.0, 'max': 5423.0}, {'current': 4690.174, 'min': 400.0, 'max': 6228.0}, {'current': 3571.913, 'min': 400.0, 'max': 5903.0}, {'current': 4689.914, 'min': 400.0, 'max': 6228.0}, {'current': 2225.229, 'min': 400.0, 'max': 5583.0}, {'current': 2590.697, 'min': 400.0, 'max': 6067.0}], 'disk': {'/': {'total': 431.4849548339844, 'used': 258.1232604980469}}, 'gpu': 'NVIDIA GeForce RTX 4060 Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4060 Laptop GPU', 'memory_total': 8585740288}], 'memory': {'total': 14.83919906616211}}
2024-04-23 14:12:37,745 INFO    HandlerThread:41439 [system_monitor.py:probe():224] Finished collecting system info
2024-04-23 14:12:37,745 INFO    HandlerThread:41439 [system_monitor.py:probe():227] Publishing system info
2024-04-23 14:12:37,745 DEBUG   HandlerThread:41439 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-04-23 14:12:38,396 INFO    Thread-17 :41439 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240423_141236-jyteabzb/files/conda-environment.yaml
2024-04-23 14:12:41,918 DEBUG   HandlerThread:41439 [system_info.py:_save_conda():219] Saving conda packages done
2024-04-23 14:12:41,921 INFO    HandlerThread:41439 [system_monitor.py:probe():229] Finished publishing system info
2024-04-23 14:12:41,923 DEBUG   HandlerThread:41439 [handler.py:handle_request():146] handle_request: status_report
2024-04-23 14:12:41,924 DEBUG   SenderThread:41439 [sender.py:send():378] send: files
2024-04-23 14:12:41,924 INFO    SenderThread:41439 [sender.py:_save_file():1365] saving file wandb-metadata.json with policy now
2024-04-23 14:12:42,073 DEBUG   HandlerThread:41439 [handler.py:handle_request():146] handle_request: python_packages
2024-04-23 14:12:42,074 DEBUG   SenderThread:41439 [sender.py:send_request():405] send_request: python_packages
2024-04-23 14:12:42,077 DEBUG   HandlerThread:41439 [handler.py:handle_request():146] handle_request: stop_status
2024-04-23 14:12:42,077 DEBUG   SenderThread:41439 [sender.py:send_request():405] send_request: stop_status
2024-04-23 14:12:42,083 DEBUG   HandlerThread:41439 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-23 14:12:42,387 INFO    Thread-17 :41439 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240423_141236-jyteabzb/files/conda-environment.yaml
2024-04-23 14:12:42,387 INFO    Thread-17 :41439 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240423_141236-jyteabzb/files/wandb-metadata.json
2024-04-23 14:12:42,388 INFO    Thread-17 :41439 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240423_141236-jyteabzb/files/requirements.txt
2024-04-23 14:12:42,549 DEBUG   SenderThread:41439 [sender.py:send():378] send: telemetry
2024-04-23 14:12:42,549 DEBUG   SenderThread:41439 [sender.py:send():378] send: run
2024-04-23 14:12:42,916 INFO    SenderThread:41439 [sender.py:send_run():973] updated run: jyteabzb
2024-04-23 14:12:43,149 INFO    wandb-upload_0:41439 [upload_job.py:push():131] Uploaded file /tmp/tmp859a3e00wandb/009jhifx-wandb-metadata.json
2024-04-23 14:12:43,387 INFO    Thread-17 :41439 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240423_141236-jyteabzb/files/config.yaml
2024-04-23 14:12:46,921 DEBUG   HandlerThread:41439 [handler.py:handle_request():146] handle_request: status_report
2024-04-23 14:12:51,922 DEBUG   HandlerThread:41439 [handler.py:handle_request():146] handle_request: status_report
2024-04-23 14:12:56,940 DEBUG   HandlerThread:41439 [handler.py:handle_request():146] handle_request: status_report
2024-04-23 14:12:57,077 DEBUG   HandlerThread:41439 [handler.py:handle_request():146] handle_request: stop_status
2024-04-23 14:12:57,077 DEBUG   SenderThread:41439 [sender.py:send_request():405] send_request: stop_status
2024-04-23 14:12:57,122 DEBUG   HandlerThread:41439 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-23 14:13:02,315 DEBUG   HandlerThread:41439 [handler.py:handle_request():146] handle_request: status_report
2024-04-23 14:13:03,931 DEBUG   HandlerThread:41439 [handler.py:handle_request():146] handle_request: partial_history
2024-04-23 14:13:03,932 DEBUG   HandlerThread:41439 [handler.py:handle_request():146] handle_request: partial_history
2024-04-23 14:13:03,932 DEBUG   HandlerThread:41439 [handler.py:handle_request():146] handle_request: partial_history
2024-04-23 14:13:03,932 DEBUG   HandlerThread:41439 [handler.py:handle_request():146] handle_request: partial_history
2024-04-23 14:13:03,932 DEBUG   HandlerThread:41439 [handler.py:handle_request():146] handle_request: partial_history
2024-04-23 14:13:03,932 DEBUG   HandlerThread:41439 [handler.py:handle_request():146] handle_request: partial_history
2024-04-23 14:13:03,932 DEBUG   HandlerThread:41439 [handler.py:handle_request():146] handle_request: partial_history
2024-04-23 14:13:03,932 DEBUG   HandlerThread:41439 [handler.py:handle_request():146] handle_request: partial_history
2024-04-23 14:13:03,933 DEBUG   HandlerThread:41439 [handler.py:handle_request():146] handle_request: partial_history
2024-04-23 14:13:03,933 DEBUG   HandlerThread:41439 [handler.py:handle_request():146] handle_request: partial_history
2024-04-23 14:13:03,933 DEBUG   HandlerThread:41439 [handler.py:handle_request():146] handle_request: partial_history
2024-04-23 14:13:04,403 INFO    Thread-17 :41439 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240423_141236-jyteabzb/files/output.log
2024-04-23 14:13:05,600 DEBUG   HandlerThread:41439 [handler.py:handle_request():146] handle_request: log_artifact
2024-04-23 14:13:05,600 DEBUG   SenderThread:41439 [sender.py:send_request():405] send_request: log_artifact
2024-04-23 14:13:06,128 DEBUG   HandlerThread:41439 [handler.py:handle_request():146] handle_request: partial_history
2024-04-23 14:13:06,404 INFO    Thread-17 :41439 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240423_141236-jyteabzb/files/output.log
2024-04-23 14:13:06,405 INFO    Thread-17 :41439 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240423_141236-jyteabzb/files/media/table/Training Confusion Matrix_1_e41e68211e93a9eca953.table.json
2024-04-23 14:13:06,405 INFO    Thread-17 :41439 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240423_141236-jyteabzb/files/media
2024-04-23 14:13:06,405 INFO    Thread-17 :41439 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240423_141236-jyteabzb/files/media/table
2024-04-23 14:13:07,014 DEBUG   HandlerThread:41439 [handler.py:handle_request():146] handle_request: partial_history
2024-04-23 14:13:07,313 INFO    wandb-upload_0:41439 [upload_job.py:push():131] Uploaded file /tmp/tmp859a3e00wandb/rl7qnkbx-media/table/Training Confusion Matrix_1_e41e68211e93a9eca953.table.json
2024-04-23 14:13:07,359 DEBUG   HandlerThread:41439 [handler.py:handle_request():146] handle_request: log_artifact
2024-04-23 14:13:07,405 INFO    Thread-17 :41439 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240423_141236-jyteabzb/files/media/images/Training Confusion Matrix Heatmap_1_f34efc13830d78840bb3.png
2024-04-23 14:13:07,405 INFO    Thread-17 :41439 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240423_141236-jyteabzb/files/media/table/Validation Confusion Matrix_1_3da547daa5a49da82b08.table.json
2024-04-23 14:13:07,406 INFO    Thread-17 :41439 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240423_141236-jyteabzb/files/media
2024-04-23 14:13:07,406 INFO    Thread-17 :41439 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240423_141236-jyteabzb/files/media/table
2024-04-23 14:13:07,406 INFO    Thread-17 :41439 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240423_141236-jyteabzb/files/media/images
2024-04-23 14:13:07,552 DEBUG   HandlerThread:41439 [handler.py:handle_request():146] handle_request: partial_history
2024-04-23 14:13:07,767 DEBUG   HandlerThread:41439 [handler.py:handle_request():146] handle_request: partial_history
2024-04-23 14:13:07,768 DEBUG   HandlerThread:41439 [handler.py:handle_request():146] handle_request: partial_history
2024-04-23 14:13:07,768 DEBUG   HandlerThread:41439 [handler.py:handle_request():146] handle_request: partial_history
2024-04-23 14:13:08,116 INFO    wandb-upload_0:41439 [upload_job.py:push():131] Uploaded file /tmp/tmp859a3e00wandb/arcz8ugz-media/images/Training Confusion Matrix Heatmap_1_f34efc13830d78840bb3.png
2024-04-23 14:13:08,359 INFO    wandb-upload_1:41439 [upload_job.py:push():131] Uploaded file /tmp/tmp859a3e00wandb/825yoexm-media/table/Validation Confusion Matrix_1_3da547daa5a49da82b08.table.json
2024-04-23 14:13:08,406 INFO    Thread-17 :41439 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240423_141236-jyteabzb/files/media/images/Validation Confusion Matrix Heatmap_1_8e003dbe66ac3a11f1da.png
2024-04-23 14:13:08,442 INFO    Thread-17 :41439 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240423_141236-jyteabzb/files/media/images
2024-04-23 14:13:08,574 INFO    wandb-upload_2:41439 [upload_job.py:push():89] Uploaded file /home/tzikos/.local/share/wandb/artifacts/staging/tmpehvlrtvr
2024-04-23 14:13:09,075 INFO    wandb-upload_0:41439 [upload_job.py:push():131] Uploaded file /tmp/tmp859a3e00wandb/003ands0-media/images/Validation Confusion Matrix Heatmap_1_8e003dbe66ac3a11f1da.png
2024-04-23 14:13:09,434 INFO    SenderThread:41439 [sender.py:send_request_log_artifact():1431] logged artifact run-jyteabzb-TrainingConfusionMatrix - {'id': 'QXJ0aWZhY3Q6ODA2OTI2NjEw', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE2NTc0NTc2Ng==', 'latestArtifact': None}}
2024-04-23 14:13:09,444 DEBUG   HandlerThread:41439 [handler.py:handle_request():146] handle_request: status_report
2024-04-23 14:13:09,678 DEBUG   SenderThread:41439 [sender.py:send():378] send: files
2024-04-23 14:13:09,678 INFO    SenderThread:41439 [sender.py:_save_file():1365] saving file media/table/Training Confusion Matrix_1_e41e68211e93a9eca953.table.json with policy now
2024-04-23 14:13:09,678 DEBUG   SenderThread:41439 [sender.py:send():378] send: files
2024-04-23 14:13:09,678 INFO    SenderThread:41439 [sender.py:_save_file():1365] saving file media/images/Training Confusion Matrix Heatmap_1_f34efc13830d78840bb3.png with policy now
2024-04-23 14:13:09,679 DEBUG   SenderThread:41439 [sender.py:send_request():405] send_request: log_artifact
2024-04-23 14:13:10,192 INFO    wandb-upload_1:41439 [upload_job.py:push():131] Uploaded file /tmp/tmp859a3e00wandb/clblk0h1-media/table/Training Confusion Matrix_1_e41e68211e93a9eca953.table.json
2024-04-23 14:13:10,354 INFO    wandb-upload_0:41439 [upload_job.py:push():131] Uploaded file /tmp/tmp859a3e00wandb/1tfw7y14-media/images/Training Confusion Matrix Heatmap_1_f34efc13830d78840bb3.png
2024-04-23 14:13:10,408 INFO    Thread-17 :41439 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240423_141236-jyteabzb/files/config.yaml
2024-04-23 14:13:10,835 INFO    wandb-upload_2:41439 [upload_job.py:push():89] Uploaded file /home/tzikos/.local/share/wandb/artifacts/staging/tmp5g8rzuj0
