2024-06-28 09:58:13,728 INFO    StreamThr :770951 [internal.py:wandb_internal():85] W&B internal server running at pid: 770951, started at: 2024-06-28 09:58:13.727684
2024-06-28 09:58:13,730 DEBUG   HandlerThread:770951 [handler.py:handle_request():158] handle_request: status
2024-06-28 09:58:13,732 INFO    WriterThread:770951 [datastore.py:open_for_write():87] open: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240628_095812-ld5m8vd7/run-ld5m8vd7.wandb
2024-06-28 09:58:13,733 DEBUG   SenderThread:770951 [sender.py:send():379] send: header
2024-06-28 09:58:13,733 DEBUG   SenderThread:770951 [sender.py:send():379] send: run
2024-06-28 09:58:17,958 DEBUG   HandlerThread:770951 [handler.py:handle_request():158] handle_request: keepalive
2024-06-28 09:58:22,962 DEBUG   HandlerThread:770951 [handler.py:handle_request():158] handle_request: keepalive
2024-06-28 09:58:25,089 INFO    SenderThread:770951 [dir_watcher.py:__init__():211] watching files in: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240628_095812-ld5m8vd7/files
2024-06-28 09:58:25,089 INFO    SenderThread:770951 [sender.py:_start_run_threads():1188] run started: ld5m8vd7 with start time 1719557892.945628
2024-06-28 09:58:25,089 DEBUG   HandlerThread:770951 [handler.py:handle_request():158] handle_request: status_report
2024-06-28 09:58:25,104 DEBUG   HandlerThread:770951 [handler.py:handle_request():158] handle_request: check_version
2024-06-28 09:58:25,104 DEBUG   SenderThread:770951 [sender.py:send_request():406] send_request: check_version
2024-06-28 09:58:25,495 DEBUG   HandlerThread:770951 [handler.py:handle_request():158] handle_request: run_start
2024-06-28 09:58:25,496 DEBUG   HandlerThread:770951 [system_info.py:__init__():26] System info init
2024-06-28 09:58:25,496 DEBUG   HandlerThread:770951 [system_info.py:__init__():41] System info init done
2024-06-28 09:58:25,496 INFO    HandlerThread:770951 [system_monitor.py:start():194] Starting system monitor
2024-06-28 09:58:25,497 INFO    HandlerThread:770951 [system_monitor.py:probe():214] Collecting system info
2024-06-28 09:58:25,497 INFO    SystemMonitor:770951 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-06-28 09:58:25,500 INFO    SystemMonitor:770951 [interfaces.py:start():188] Started cpu monitoring
2024-06-28 09:58:25,502 INFO    SystemMonitor:770951 [interfaces.py:start():188] Started disk monitoring
2024-06-28 09:58:25,503 INFO    SystemMonitor:770951 [interfaces.py:start():188] Started gpu monitoring
2024-06-28 09:58:25,503 INFO    SystemMonitor:770951 [interfaces.py:start():188] Started memory monitoring
2024-06-28 09:58:25,504 INFO    SystemMonitor:770951 [interfaces.py:start():188] Started network monitoring
2024-06-28 09:58:25,511 DEBUG   HandlerThread:770951 [system_info.py:probe():152] Probing system
2024-06-28 09:58:25,511 DEBUG   HandlerThread:770951 [system_info.py:_probe_git():137] Probing git
2024-06-28 09:58:25,519 DEBUG   HandlerThread:770951 [system_info.py:_probe_git():145] Probing git done
2024-06-28 09:58:25,519 DEBUG   HandlerThread:770951 [system_info.py:probe():200] Probing system done
2024-06-28 09:58:25,519 DEBUG   HandlerThread:770951 [system_monitor.py:probe():223] {'os': 'Linux-6.5.0-41-generic-x86_64-with-glibc2.35', 'python': '3.12.2', 'heartbeatAt': '2024-06-28T06:58:25.511224', 'startedAt': '2024-06-28T06:58:12.940761', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/tzikos/Desktop/KULeuvenThesis/main.py', 'codePathLocal': 'main.py', 'codePath': 'main.py', 'git': {'remote': 'git@github.com:DimChatz/KULeuvenThesis.git', 'commit': '3464ffcd722c984be7e733ec8f86e9405d988115'}, 'email': 'dimichatzakis@gmail.com', 'root': '/home/tzikos/Desktop/KULeuvenThesis', 'host': 'xatzospito', 'username': 'tzikos', 'executable': '/home/tzikos/anaconda3/envs/KUThesis/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 3036.7035, 'min': 400.0, 'max': 5804.75}, 'cpu_freq_per_core': [{'current': 4673.091, 'min': 400.0, 'max': 5263.0}, {'current': 400.0, 'min': 400.0, 'max': 5743.0}, {'current': 2126.653, 'min': 400.0, 'max': 5423.0}, {'current': 4206.824, 'min': 400.0, 'max': 6228.0}, {'current': 4679.319, 'min': 400.0, 'max': 5903.0}, {'current': 4581.677, 'min': 400.0, 'max': 6228.0}, {'current': 4002.537, 'min': 400.0, 'max': 5583.0}, {'current': 400.0, 'min': 400.0, 'max': 6067.0}, {'current': 4659.24, 'min': 400.0, 'max': 5263.0}, {'current': 4371.263, 'min': 400.0, 'max': 5743.0}, {'current': 1873.208, 'min': 400.0, 'max': 5423.0}, {'current': 3662.961, 'min': 400.0, 'max': 6228.0}, {'current': 4569.407, 'min': 400.0, 'max': 5903.0}, {'current': 4659.041, 'min': 400.0, 'max': 6228.0}, {'current': 4676.258, 'min': 400.0, 'max': 5583.0}, {'current': 4690.464, 'min': 400.0, 'max': 6067.0}], 'disk': {'/': {'total': 431.4849548339844, 'used': 268.59563064575195}}, 'gpu': 'NVIDIA GeForce RTX 4060 Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4060 Laptop GPU', 'memory_total': 8585740288}], 'memory': {'total': 14.839214324951172}}
2024-06-28 09:58:25,519 INFO    HandlerThread:770951 [system_monitor.py:probe():224] Finished collecting system info
2024-06-28 09:58:25,519 INFO    HandlerThread:770951 [system_monitor.py:probe():227] Publishing system info
2024-06-28 09:58:25,519 DEBUG   HandlerThread:770951 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
2024-06-28 09:58:26,097 INFO    Thread-59 :770951 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240628_095812-ld5m8vd7/files/conda-environment.yaml
2024-06-28 09:58:27,891 DEBUG   HandlerThread:770951 [system_info.py:_save_conda():224] Saving conda packages done
2024-06-28 09:58:27,894 INFO    HandlerThread:770951 [system_monitor.py:probe():229] Finished publishing system info
2024-06-28 09:58:27,895 DEBUG   SenderThread:770951 [sender.py:send():379] send: files
2024-06-28 09:58:27,895 INFO    SenderThread:770951 [sender.py:_save_file():1454] saving file wandb-metadata.json with policy now
2024-06-28 09:58:28,017 DEBUG   HandlerThread:770951 [handler.py:handle_request():158] handle_request: python_packages
2024-06-28 09:58:28,017 DEBUG   SenderThread:770951 [sender.py:send_request():406] send_request: python_packages
2024-06-28 09:58:28,019 DEBUG   HandlerThread:770951 [handler.py:handle_request():158] handle_request: stop_status
2024-06-28 09:58:28,019 DEBUG   SenderThread:770951 [sender.py:send_request():406] send_request: stop_status
2024-06-28 09:58:28,022 DEBUG   HandlerThread:770951 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-28 09:58:28,091 INFO    Thread-59 :770951 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240628_095812-ld5m8vd7/files/conda-environment.yaml
2024-06-28 09:58:28,091 INFO    Thread-59 :770951 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240628_095812-ld5m8vd7/files/wandb-metadata.json
2024-06-28 09:58:28,091 INFO    Thread-59 :770951 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240628_095812-ld5m8vd7/files/requirements.txt
2024-06-28 09:58:28,810 INFO    wandb-upload_0:770951 [upload_job.py:push():130] Uploaded file /tmp/tmp81qz81z8wandb/zpy5uamx-wandb-metadata.json
2024-06-28 09:58:29,022 DEBUG   HandlerThread:770951 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-28 09:58:30,022 DEBUG   HandlerThread:770951 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-28 09:58:31,022 DEBUG   HandlerThread:770951 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-28 09:58:32,022 DEBUG   HandlerThread:770951 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-28 09:58:33,022 DEBUG   HandlerThread:770951 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-28 09:58:33,581 DEBUG   SenderThread:770951 [sender.py:send():379] send: telemetry
2024-06-28 09:58:33,581 DEBUG   HandlerThread:770951 [handler.py:handle_request():158] handle_request: status_report
2024-06-28 09:58:33,581 DEBUG   SenderThread:770951 [sender.py:send():379] send: run
2024-06-28 09:58:33,813 INFO    SenderThread:770951 [sender.py:send_run():1035] updated run: ld5m8vd7
2024-06-28 09:58:34,022 DEBUG   HandlerThread:770951 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-28 09:58:34,094 INFO    Thread-59 :770951 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240628_095812-ld5m8vd7/files/config.yaml
2024-06-28 09:58:35,024 DEBUG   HandlerThread:770951 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-28 09:58:36,023 DEBUG   HandlerThread:770951 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-28 09:58:37,023 DEBUG   HandlerThread:770951 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-28 09:58:38,023 DEBUG   HandlerThread:770951 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-28 09:58:38,357 DEBUG   HandlerThread:770951 [handler.py:handle_request():158] handle_request: partial_history
2024-06-28 09:58:38,358 DEBUG   HandlerThread:770951 [handler.py:handle_request():158] handle_request: partial_history
2024-06-28 09:58:38,358 DEBUG   HandlerThread:770951 [handler.py:handle_request():158] handle_request: partial_history
2024-06-28 09:58:38,358 DEBUG   HandlerThread:770951 [handler.py:handle_request():158] handle_request: partial_history
2024-06-28 09:58:38,358 DEBUG   HandlerThread:770951 [handler.py:handle_request():158] handle_request: partial_history
2024-06-28 09:58:38,359 DEBUG   SenderThread:770951 [sender.py:send():379] send: telemetry
2024-06-28 09:58:39,001 DEBUG   HandlerThread:770951 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-28 09:58:39,003 DEBUG   SenderThread:770951 [sender.py:send_request():406] send_request: log_artifact
2024-06-28 09:58:39,020 DEBUG   HandlerThread:770951 [handler.py:handle_request():158] handle_request: partial_history
2024-06-28 09:58:39,030 DEBUG   HandlerThread:770951 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-28 09:58:39,098 INFO    Thread-59 :770951 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240628_095812-ld5m8vd7/files/media/images/Training Confusion Matrix Heatmap_1_15abd18525414f9d0774.png
2024-06-28 09:58:39,099 INFO    Thread-59 :770951 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240628_095812-ld5m8vd7/files/media/table/Training Confusion Matrix_1_77b01ee323a2d3010c7c.table.json
2024-06-28 09:58:39,099 INFO    Thread-59 :770951 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240628_095812-ld5m8vd7/files/output.log
2024-06-28 09:58:39,099 INFO    Thread-59 :770951 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240628_095812-ld5m8vd7/files/media/images
2024-06-28 09:58:39,099 INFO    Thread-59 :770951 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240628_095812-ld5m8vd7/files/media/table
2024-06-28 09:58:39,099 INFO    Thread-59 :770951 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240628_095812-ld5m8vd7/files/media
2024-06-28 09:58:39,133 DEBUG   HandlerThread:770951 [handler.py:handle_request():158] handle_request: partial_history
2024-06-28 09:58:40,030 DEBUG   HandlerThread:770951 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-28 09:58:40,080 INFO    wandb-upload_0:770951 [upload_job.py:push():130] Uploaded file /tmp/tmp81qz81z8wandb/igowztul-media/images/Training Confusion Matrix Heatmap_1_15abd18525414f9d0774.png
2024-06-28 09:58:40,670 INFO    wandb-upload_2:770951 [upload_job.py:push():88] Uploaded file /home/tzikos/.local/share/wandb/artifacts/staging/tmpg2h04xhg
2024-06-28 09:58:41,030 DEBUG   HandlerThread:770951 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-28 09:58:41,100 INFO    Thread-59 :770951 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240628_095812-ld5m8vd7/files/output.log
2024-06-28 09:58:41,522 INFO    SenderThread:770951 [sender.py:send_request_log_artifact():1518] logged artifact run-ld5m8vd7-TrainingConfusionMatrix - {'id': 'QXJ0aWZhY3Q6OTMyMDQwMzQ1', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjIzNjgyNDY2NA==', 'latestArtifact': None}}
2024-06-28 09:58:41,523 DEBUG   SenderThread:770951 [sender.py:send():379] send: files
2024-06-28 09:58:41,523 INFO    SenderThread:770951 [sender.py:_save_file():1454] saving file media/table/Training Confusion Matrix_1_77b01ee323a2d3010c7c.table.json with policy now
2024-06-28 09:58:41,523 DEBUG   HandlerThread:770951 [handler.py:handle_request():158] handle_request: status_report
2024-06-28 09:58:41,524 DEBUG   SenderThread:770951 [sender.py:send():379] send: files
2024-06-28 09:58:41,525 INFO    SenderThread:770951 [sender.py:_save_file():1454] saving file media/images/Training Confusion Matrix Heatmap_1_15abd18525414f9d0774.png with policy now
2024-06-28 09:58:42,031 DEBUG   HandlerThread:770951 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-28 09:58:42,557 INFO    wandb-upload_0:770951 [upload_job.py:push():130] Uploaded file /tmp/tmp81qz81z8wandb/b0f4lz5l-media/images/Training Confusion Matrix Heatmap_1_15abd18525414f9d0774.png
2024-06-28 09:58:43,019 DEBUG   HandlerThread:770951 [handler.py:handle_request():158] handle_request: stop_status
2024-06-28 09:58:43,020 DEBUG   SenderThread:770951 [sender.py:send_request():406] send_request: stop_status
2024-06-28 09:58:43,062 DEBUG   HandlerThread:770951 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-28 09:58:44,032 DEBUG   HandlerThread:770951 [handler.py:handle_request():158] handle_request: internal_messages
