2024-07-01 15:05:56,950 INFO    StreamThr :40384 [internal.py:wandb_internal():85] W&B internal server running at pid: 40384, started at: 2024-07-01 15:05:56.950093
2024-07-01 15:05:56,953 DEBUG   HandlerThread:40384 [handler.py:handle_request():158] handle_request: status
2024-07-01 15:05:56,956 INFO    WriterThread:40384 [datastore.py:open_for_write():87] open: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240701_150556-sayfhcm5/run-sayfhcm5.wandb
2024-07-01 15:05:56,956 DEBUG   SenderThread:40384 [sender.py:send():379] send: header
2024-07-01 15:05:56,956 DEBUG   SenderThread:40384 [sender.py:send():379] send: run
2024-07-01 15:05:57,966 INFO    SenderThread:40384 [dir_watcher.py:__init__():211] watching files in: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240701_150556-sayfhcm5/files
2024-07-01 15:05:57,966 INFO    SenderThread:40384 [sender.py:_start_run_threads():1188] run started: sayfhcm5 with start time 1719835556.356629
2024-07-01 15:05:57,980 DEBUG   HandlerThread:40384 [handler.py:handle_request():158] handle_request: check_version
2024-07-01 15:05:57,980 DEBUG   SenderThread:40384 [sender.py:send_request():406] send_request: check_version
2024-07-01 15:05:58,351 DEBUG   HandlerThread:40384 [handler.py:handle_request():158] handle_request: run_start
2024-07-01 15:05:58,352 DEBUG   HandlerThread:40384 [system_info.py:__init__():26] System info init
2024-07-01 15:05:58,352 DEBUG   HandlerThread:40384 [system_info.py:__init__():41] System info init done
2024-07-01 15:05:58,352 INFO    HandlerThread:40384 [system_monitor.py:start():194] Starting system monitor
2024-07-01 15:05:58,353 INFO    SystemMonitor:40384 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-07-01 15:05:58,354 INFO    HandlerThread:40384 [system_monitor.py:probe():214] Collecting system info
2024-07-01 15:05:58,355 INFO    SystemMonitor:40384 [interfaces.py:start():188] Started cpu monitoring
2024-07-01 15:05:58,356 INFO    SystemMonitor:40384 [interfaces.py:start():188] Started disk monitoring
2024-07-01 15:05:58,358 INFO    SystemMonitor:40384 [interfaces.py:start():188] Started gpu monitoring
2024-07-01 15:05:58,359 INFO    SystemMonitor:40384 [interfaces.py:start():188] Started memory monitoring
2024-07-01 15:05:58,359 INFO    SystemMonitor:40384 [interfaces.py:start():188] Started network monitoring
2024-07-01 15:05:58,367 DEBUG   HandlerThread:40384 [system_info.py:probe():152] Probing system
2024-07-01 15:05:58,367 DEBUG   HandlerThread:40384 [system_info.py:_probe_git():137] Probing git
2024-07-01 15:05:58,414 DEBUG   HandlerThread:40384 [system_info.py:_probe_git():145] Probing git done
2024-07-01 15:05:58,414 DEBUG   HandlerThread:40384 [system_info.py:probe():200] Probing system done
