2024-05-17 17:12:00,164 INFO    StreamThr :1107416 [internal.py:wandb_internal():85] W&B internal server running at pid: 1107416, started at: 2024-05-17 17:12:00.164250
2024-05-17 17:12:00,168 DEBUG   HandlerThread:1107416 [handler.py:handle_request():158] handle_request: status
2024-05-17 17:12:00,169 INFO    WriterThread:1107416 [datastore.py:open_for_write():87] open: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240517_171159-9sfc8v9d/run-9sfc8v9d.wandb
2024-05-17 17:12:00,171 DEBUG   SenderThread:1107416 [sender.py:send():378] send: header
2024-05-17 17:12:00,172 DEBUG   SenderThread:1107416 [sender.py:send():378] send: run
2024-05-17 17:12:00,635 INFO    SenderThread:1107416 [dir_watcher.py:__init__():211] watching files in: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240517_171159-9sfc8v9d/files
2024-05-17 17:12:00,635 INFO    SenderThread:1107416 [sender.py:_start_run_threads():1123] run started: 9sfc8v9d with start time 1715958719.342381
2024-05-17 17:12:00,650 DEBUG   HandlerThread:1107416 [handler.py:handle_request():158] handle_request: check_version
2024-05-17 17:12:00,651 DEBUG   SenderThread:1107416 [sender.py:send_request():405] send_request: check_version
2024-05-17 17:12:00,733 DEBUG   HandlerThread:1107416 [handler.py:handle_request():158] handle_request: run_start
2024-05-17 17:12:00,735 DEBUG   HandlerThread:1107416 [system_info.py:__init__():26] System info init
2024-05-17 17:12:00,735 DEBUG   HandlerThread:1107416 [system_info.py:__init__():41] System info init done
2024-05-17 17:12:00,735 INFO    HandlerThread:1107416 [system_monitor.py:start():194] Starting system monitor
2024-05-17 17:12:00,736 INFO    SystemMonitor:1107416 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-17 17:12:00,736 INFO    HandlerThread:1107416 [system_monitor.py:probe():214] Collecting system info
2024-05-17 17:12:00,737 INFO    SystemMonitor:1107416 [interfaces.py:start():188] Started cpu monitoring
2024-05-17 17:12:00,738 INFO    SystemMonitor:1107416 [interfaces.py:start():188] Started disk monitoring
2024-05-17 17:12:00,740 INFO    SystemMonitor:1107416 [interfaces.py:start():188] Started gpu monitoring
2024-05-17 17:12:00,741 INFO    SystemMonitor:1107416 [interfaces.py:start():188] Started memory monitoring
2024-05-17 17:12:00,742 INFO    SystemMonitor:1107416 [interfaces.py:start():188] Started network monitoring
2024-05-17 17:12:00,749 DEBUG   HandlerThread:1107416 [system_info.py:probe():150] Probing system
2024-05-17 17:12:00,750 DEBUG   HandlerThread:1107416 [system_info.py:_probe_git():135] Probing git
2024-05-17 17:12:00,759 DEBUG   HandlerThread:1107416 [system_info.py:_probe_git():143] Probing git done
2024-05-17 17:12:00,759 DEBUG   HandlerThread:1107416 [system_info.py:probe():198] Probing system done
