2024-06-24 01:51:45,387 INFO    StreamThr :4904 [internal.py:wandb_internal():85] W&B internal server running at pid: 4904, started at: 2024-06-24 01:51:45.386783
2024-06-24 01:51:45,392 DEBUG   HandlerThread:4904 [handler.py:handle_request():158] handle_request: status
2024-06-24 01:51:45,393 INFO    WriterThread:4904 [datastore.py:open_for_write():87] open: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240624_015145-nhxgfq1i/run-nhxgfq1i.wandb
2024-06-24 01:51:45,394 DEBUG   SenderThread:4904 [sender.py:send():379] send: header
2024-06-24 01:51:45,394 DEBUG   SenderThread:4904 [sender.py:send():379] send: run
2024-06-24 01:51:45,921 INFO    SenderThread:4904 [dir_watcher.py:__init__():211] watching files in: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240624_015145-nhxgfq1i/files
2024-06-24 01:51:45,921 INFO    SenderThread:4904 [sender.py:_start_run_threads():1188] run started: nhxgfq1i with start time 1719183105.315488
2024-06-24 01:51:45,932 DEBUG   HandlerThread:4904 [handler.py:handle_request():158] handle_request: check_version
2024-06-24 01:51:45,933 DEBUG   SenderThread:4904 [sender.py:send_request():406] send_request: check_version
2024-06-24 01:51:46,165 DEBUG   HandlerThread:4904 [handler.py:handle_request():158] handle_request: run_start
2024-06-24 01:51:46,167 DEBUG   HandlerThread:4904 [system_info.py:__init__():26] System info init
2024-06-24 01:51:46,167 DEBUG   HandlerThread:4904 [system_info.py:__init__():41] System info init done
2024-06-24 01:51:46,167 INFO    HandlerThread:4904 [system_monitor.py:start():194] Starting system monitor
2024-06-24 01:51:46,168 INFO    HandlerThread:4904 [system_monitor.py:probe():214] Collecting system info
2024-06-24 01:51:46,168 INFO    SystemMonitor:4904 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-06-24 01:51:46,169 INFO    SystemMonitor:4904 [interfaces.py:start():188] Started cpu monitoring
2024-06-24 01:51:46,170 INFO    SystemMonitor:4904 [interfaces.py:start():188] Started disk monitoring
2024-06-24 01:51:46,171 INFO    SystemMonitor:4904 [interfaces.py:start():188] Started gpu monitoring
2024-06-24 01:51:46,172 INFO    SystemMonitor:4904 [interfaces.py:start():188] Started memory monitoring
2024-06-24 01:51:46,174 INFO    SystemMonitor:4904 [interfaces.py:start():188] Started network monitoring
2024-06-24 01:51:46,180 DEBUG   HandlerThread:4904 [system_info.py:probe():152] Probing system
2024-06-24 01:51:46,180 DEBUG   HandlerThread:4904 [system_info.py:_probe_git():137] Probing git
2024-06-24 01:51:46,190 DEBUG   HandlerThread:4904 [system_info.py:_probe_git():145] Probing git done
2024-06-24 01:51:46,190 DEBUG   HandlerThread:4904 [system_info.py:probe():200] Probing system done
2024-06-24 01:51:46,190 DEBUG   HandlerThread:4904 [system_monitor.py:probe():223] {'os': 'Linux-6.5.0-41-generic-x86_64-with-glibc2.35', 'python': '3.12.2', 'heartbeatAt': '2024-06-23T22:51:46.180425', 'startedAt': '2024-06-23T22:51:45.310516', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/tzikos/Desktop/KULeuvenThesis/main.py', 'codePathLocal': 'main.py', 'codePath': 'main.py', 'git': {'remote': 'git@github.com:DimChatz/KULeuvenThesis.git', 'commit': '3bbd837a8269bb682f0303586f7a033f658e05ef'}, 'email': 'dimichatzakis@gmail.com', 'root': '/home/tzikos/Desktop/KULeuvenThesis', 'host': 'xatzospito', 'username': 'tzikos', 'executable': '/home/tzikos/anaconda3/envs/KUThesis/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 3216.2472500000003, 'min': 400.0, 'max': 5804.75}, 'cpu_freq_per_core': [{'current': 4053.595, 'min': 400.0, 'max': 5263.0}, {'current': 4688.106, 'min': 400.0, 'max': 5743.0}, {'current': 4689.191, 'min': 400.0, 'max': 5423.0}, {'current': 4688.442, 'min': 400.0, 'max': 6228.0}, {'current': 3681.807, 'min': 400.0, 'max': 5903.0}, {'current': 3269.616, 'min': 400.0, 'max': 6228.0}, {'current': 2923.387, 'min': 400.0, 'max': 5583.0}, {'current': 3536.355, 'min': 400.0, 'max': 6067.0}, {'current': 4681.845, 'min': 400.0, 'max': 5263.0}, {'current': 4687.086, 'min': 400.0, 'max': 5743.0}, {'current': 400.0, 'min': 400.0, 'max': 5423.0}, {'current': 400.0, 'min': 400.0, 'max': 6228.0}, {'current': 3533.229, 'min': 400.0, 'max': 5903.0}, {'current': 3183.983, 'min': 400.0, 'max': 6228.0}, {'current': 4465.795, 'min': 400.0, 'max': 5583.0}, {'current': 2535.527, 'min': 400.0, 'max': 6067.0}], 'disk': {'/': {'total': 431.4849548339844, 'used': 260.6070899963379}}, 'gpu': 'NVIDIA GeForce RTX 4060 Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4060 Laptop GPU', 'memory_total': 8585740288}], 'memory': {'total': 14.839210510253906}}
2024-06-24 01:51:46,190 INFO    HandlerThread:4904 [system_monitor.py:probe():224] Finished collecting system info
2024-06-24 01:51:46,190 INFO    HandlerThread:4904 [system_monitor.py:probe():227] Publishing system info
2024-06-24 01:51:46,190 DEBUG   HandlerThread:4904 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
2024-06-24 01:51:46,929 INFO    Thread-295:4904 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240624_015145-nhxgfq1i/files/conda-environment.yaml
2024-06-24 01:51:48,663 DEBUG   HandlerThread:4904 [system_info.py:_save_conda():224] Saving conda packages done
2024-06-24 01:51:48,666 INFO    HandlerThread:4904 [system_monitor.py:probe():229] Finished publishing system info
2024-06-24 01:51:48,667 DEBUG   SenderThread:4904 [sender.py:send():379] send: files
2024-06-24 01:51:48,667 INFO    SenderThread:4904 [sender.py:_save_file():1454] saving file wandb-metadata.json with policy now
2024-06-24 01:51:48,793 DEBUG   HandlerThread:4904 [handler.py:handle_request():158] handle_request: python_packages
2024-06-24 01:51:48,794 DEBUG   SenderThread:4904 [sender.py:send_request():406] send_request: python_packages
2024-06-24 01:51:48,796 DEBUG   HandlerThread:4904 [handler.py:handle_request():158] handle_request: stop_status
2024-06-24 01:51:48,796 DEBUG   SenderThread:4904 [sender.py:send_request():406] send_request: stop_status
2024-06-24 01:51:48,797 DEBUG   HandlerThread:4904 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-24 01:51:48,922 INFO    Thread-295:4904 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240624_015145-nhxgfq1i/files/conda-environment.yaml
2024-06-24 01:51:48,922 INFO    Thread-295:4904 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240624_015145-nhxgfq1i/files/wandb-metadata.json
2024-06-24 01:51:48,923 INFO    Thread-295:4904 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240624_015145-nhxgfq1i/files/requirements.txt
2024-06-24 01:51:49,196 DEBUG   SenderThread:4904 [sender.py:send():379] send: telemetry
2024-06-24 01:51:49,196 DEBUG   SenderThread:4904 [sender.py:send():379] send: run
2024-06-24 01:51:49,404 INFO    SenderThread:4904 [sender.py:send_run():1035] updated run: nhxgfq1i
2024-06-24 01:51:49,419 INFO    wandb-upload_0:4904 [upload_job.py:push():130] Uploaded file /tmp/tmpagzka4_3wandb/f8xflslw-wandb-metadata.json
2024-06-24 01:51:49,798 DEBUG   HandlerThread:4904 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-24 01:51:49,922 INFO    Thread-295:4904 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240624_015145-nhxgfq1i/files/config.yaml
2024-06-24 01:51:50,405 DEBUG   HandlerThread:4904 [handler.py:handle_request():158] handle_request: status_report
2024-06-24 01:51:50,798 DEBUG   HandlerThread:4904 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-24 01:51:51,798 DEBUG   HandlerThread:4904 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-24 01:51:52,799 DEBUG   HandlerThread:4904 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-24 01:51:53,798 DEBUG   HandlerThread:4904 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-24 01:51:54,799 DEBUG   HandlerThread:4904 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-24 01:51:55,797 DEBUG   HandlerThread:4904 [handler.py:handle_request():158] handle_request: status_report
2024-06-24 01:51:55,799 DEBUG   HandlerThread:4904 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-24 01:51:56,799 DEBUG   HandlerThread:4904 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-24 01:51:57,799 DEBUG   HandlerThread:4904 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-24 01:51:58,799 DEBUG   HandlerThread:4904 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-24 01:51:59,799 DEBUG   HandlerThread:4904 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-24 01:52:00,800 DEBUG   HandlerThread:4904 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-24 01:52:01,797 DEBUG   HandlerThread:4904 [handler.py:handle_request():158] handle_request: status_report
2024-06-24 01:52:01,799 DEBUG   HandlerThread:4904 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-24 01:52:02,801 DEBUG   HandlerThread:4904 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-24 01:52:03,795 DEBUG   HandlerThread:4904 [handler.py:handle_request():158] handle_request: stop_status
2024-06-24 01:52:03,796 DEBUG   SenderThread:4904 [sender.py:send_request():406] send_request: stop_status
2024-06-24 01:52:03,835 DEBUG   HandlerThread:4904 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-24 01:52:04,801 DEBUG   HandlerThread:4904 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-24 01:52:05,801 DEBUG   HandlerThread:4904 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-24 01:52:06,357 DEBUG   HandlerThread:4904 [handler.py:handle_request():158] handle_request: partial_history
2024-06-24 01:52:06,359 DEBUG   HandlerThread:4904 [handler.py:handle_request():158] handle_request: partial_history
2024-06-24 01:52:06,359 DEBUG   HandlerThread:4904 [handler.py:handle_request():158] handle_request: partial_history
2024-06-24 01:52:06,359 DEBUG   HandlerThread:4904 [handler.py:handle_request():158] handle_request: partial_history
2024-06-24 01:52:06,359 DEBUG   HandlerThread:4904 [handler.py:handle_request():158] handle_request: partial_history
2024-06-24 01:52:06,359 DEBUG   HandlerThread:4904 [handler.py:handle_request():158] handle_request: partial_history
2024-06-24 01:52:06,359 DEBUG   HandlerThread:4904 [handler.py:handle_request():158] handle_request: partial_history
2024-06-24 01:52:06,359 DEBUG   HandlerThread:4904 [handler.py:handle_request():158] handle_request: partial_history
2024-06-24 01:52:06,359 DEBUG   HandlerThread:4904 [handler.py:handle_request():158] handle_request: partial_history
2024-06-24 01:52:06,359 DEBUG   HandlerThread:4904 [handler.py:handle_request():158] handle_request: partial_history
2024-06-24 01:52:06,359 DEBUG   HandlerThread:4904 [handler.py:handle_request():158] handle_request: partial_history
2024-06-24 01:52:06,361 DEBUG   SenderThread:4904 [sender.py:send():379] send: telemetry
2024-06-24 01:52:06,721 DEBUG   HandlerThread:4904 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-24 01:52:06,721 DEBUG   SenderThread:4904 [sender.py:send_request():406] send_request: log_artifact
2024-06-24 01:52:06,737 DEBUG   HandlerThread:4904 [handler.py:handle_request():158] handle_request: partial_history
2024-06-24 01:52:06,801 DEBUG   HandlerThread:4904 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-24 01:52:06,896 DEBUG   HandlerThread:4904 [handler.py:handle_request():158] handle_request: partial_history
2024-06-24 01:52:06,932 INFO    Thread-295:4904 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240624_015145-nhxgfq1i/files/media/table/Training Confusion Matrix_1_d5f8c30389044c7acdd6.table.json
2024-06-24 01:52:06,933 INFO    Thread-295:4904 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240624_015145-nhxgfq1i/files/output.log
2024-06-24 01:52:06,933 INFO    Thread-295:4904 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240624_015145-nhxgfq1i/files/media/images/Training Confusion Matrix Heatmap_1_d2ee1457fbe7b22d7256.png
2024-06-24 01:52:06,933 INFO    Thread-295:4904 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240624_015145-nhxgfq1i/files/media/images
2024-06-24 01:52:06,933 INFO    Thread-295:4904 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240624_015145-nhxgfq1i/files/media/table
2024-06-24 01:52:06,933 INFO    Thread-295:4904 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240624_015145-nhxgfq1i/files/media
2024-06-24 01:52:07,156 DEBUG   HandlerThread:4904 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-24 01:52:07,174 DEBUG   HandlerThread:4904 [handler.py:handle_request():158] handle_request: partial_history
2024-06-24 01:52:07,278 DEBUG   HandlerThread:4904 [handler.py:handle_request():158] handle_request: partial_history
2024-06-24 01:52:07,279 DEBUG   HandlerThread:4904 [handler.py:handle_request():158] handle_request: partial_history
2024-06-24 01:52:07,279 DEBUG   HandlerThread:4904 [handler.py:handle_request():158] handle_request: partial_history
2024-06-24 01:52:07,385 INFO    wandb-upload_0:4904 [upload_job.py:push():130] Uploaded file /tmp/tmpagzka4_3wandb/cohis6pz-media/table/Training Confusion Matrix_1_d5f8c30389044c7acdd6.table.json
2024-06-24 01:52:07,802 DEBUG   HandlerThread:4904 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-24 01:52:07,933 INFO    Thread-295:4904 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240624_015145-nhxgfq1i/files/media/table/Validation Confusion Matrix_1_5e4b417f4d3b37ef6bf9.table.json
2024-06-24 01:52:07,934 INFO    Thread-295:4904 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240624_015145-nhxgfq1i/files/media/images/Validation Confusion Matrix Heatmap_1_43b806da5ec43745731e.png
2024-06-24 01:52:07,934 INFO    Thread-295:4904 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240624_015145-nhxgfq1i/files/media/images
2024-06-24 01:52:07,934 INFO    Thread-295:4904 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240624_015145-nhxgfq1i/files/media/table
2024-06-24 01:52:08,066 INFO    wandb-upload_0:4904 [upload_job.py:push():88] Uploaded file /home/tzikos/.local/share/wandb/artifacts/staging/tmpaxo6nh71
2024-06-24 01:52:08,387 INFO    wandb-upload_1:4904 [upload_job.py:push():130] Uploaded file /tmp/tmpagzka4_3wandb/nm6o3121-media/images/Training Confusion Matrix Heatmap_1_d2ee1457fbe7b22d7256.png
2024-06-24 01:52:08,500 INFO    wandb-upload_2:4904 [upload_job.py:push():130] Uploaded file /tmp/tmpagzka4_3wandb/q0712nos-media/table/Validation Confusion Matrix_1_5e4b417f4d3b37ef6bf9.table.json
2024-06-24 01:52:08,613 INFO    wandb-upload_3:4904 [upload_job.py:push():130] Uploaded file /tmp/tmpagzka4_3wandb/5lg6utw8-media/images/Validation Confusion Matrix Heatmap_1_43b806da5ec43745731e.png
2024-06-24 01:52:08,840 DEBUG   HandlerThread:4904 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-24 01:52:08,934 INFO    Thread-295:4904 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240624_015145-nhxgfq1i/files/output.log
