2024-05-13 19:12:14,306 INFO    MainThread:124333 [wandb_setup.py:_flush():76] Current SDK version is 0.16.4
2024-05-13 19:12:14,307 INFO    MainThread:124333 [wandb_setup.py:_flush():76] Configure stats pid to 124333
2024-05-13 19:12:14,307 INFO    MainThread:124333 [wandb_setup.py:_flush():76] Loading settings from /home/tzikos/.config/wandb/settings
2024-05-13 19:12:14,307 INFO    MainThread:124333 [wandb_setup.py:_flush():76] Loading settings from /home/tzikos/Desktop/KULeuvenThesis/wandb/settings
2024-05-13 19:12:14,307 INFO    MainThread:124333 [wandb_setup.py:_flush():76] Loading settings from environment variables: {}
2024-05-13 19:12:14,307 INFO    MainThread:124333 [wandb_setup.py:_flush():76] Applying setup settings: {'_disable_service': False}
2024-05-13 19:12:14,307 INFO    MainThread:124333 [wandb_setup.py:_flush():76] Inferring run settings from compute environment: {'program_relpath': 'main.py', 'program_abspath': '/home/tzikos/Desktop/KULeuvenThesis/main.py', 'program': '/home/tzikos/Desktop/KULeuvenThesis/main.py'}
2024-05-13 19:12:14,307 INFO    MainThread:124333 [wandb_init.py:_log_setup():526] Logging user logs to /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240513_191214-kbidkrzb/logs/debug.log
2024-05-13 19:12:14,307 INFO    MainThread:124333 [wandb_init.py:_log_setup():527] Logging internal logs to /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240513_191214-kbidkrzb/logs/debug-internal.log
2024-05-13 19:12:14,307 INFO    MainThread:124333 [wandb_init.py:init():566] calling init triggers
2024-05-13 19:12:14,307 INFO    MainThread:124333 [wandb_init.py:init():573] wandb.init called with sweep_config: {}
config: {'learning_rate': 1e-06, 'batch_size': 64, 'L1': None, 'L2': None, 'A': 1, 'early_patience': 12, 'reduce_lr_patience': 5, 'architecture': 'ECGCNNClassifier', 'experiment': 'tachy', 'use_pretrained': False}
2024-05-13 19:12:14,307 INFO    MainThread:124333 [wandb_init.py:init():616] starting backend
2024-05-13 19:12:14,307 INFO    MainThread:124333 [wandb_init.py:init():620] setting up manager
2024-05-13 19:12:14,309 INFO    MainThread:124333 [backend.py:_multiprocessing_setup():105] multiprocessing start_methods=fork,spawn,forkserver, using: spawn
2024-05-13 19:12:14,310 INFO    MainThread:124333 [wandb_init.py:init():628] backend started and connected
2024-05-13 19:12:14,314 INFO    MainThread:124333 [wandb_init.py:init():720] updated telemetry
2024-05-13 19:12:14,320 INFO    MainThread:124333 [wandb_init.py:init():753] communicating run to backend with 90.0 second timeout
2024-05-13 19:12:15,691 INFO    MainThread:124333 [wandb_run.py:_on_init():2262] communicating current version
2024-05-13 19:12:15,757 INFO    MainThread:124333 [wandb_run.py:_on_init():2271] got version response upgrade_message: "wandb version 0.17.0 is available!  To upgrade, please run:\n $ pip install wandb --upgrade"

2024-05-13 19:12:15,757 INFO    MainThread:124333 [wandb_init.py:init():804] starting run threads in backend
2024-05-13 19:12:18,552 INFO    MainThread:124333 [wandb_run.py:_console_start():2241] atexit reg
2024-05-13 19:12:18,552 INFO    MainThread:124333 [wandb_run.py:_redirect():2096] redirect: wrap_raw
2024-05-13 19:12:18,552 INFO    MainThread:124333 [wandb_run.py:_redirect():2161] Wrapping output streams.
2024-05-13 19:12:18,552 INFO    MainThread:124333 [wandb_run.py:_redirect():2186] Redirects installed.
2024-05-13 19:12:18,553 INFO    MainThread:124333 [wandb_init.py:init():847] run started, returning control to user process
2024-05-13 19:13:50,859 INFO    MainThread:124333 [wandb_run.py:_finish():1970] finishing run kuthesis/KU AI Thesis/kbidkrzb
2024-05-13 19:13:50,860 INFO    MainThread:124333 [wandb_run.py:_atexit_cleanup():2210] got exitcode: 0
2024-05-13 19:13:50,860 INFO    MainThread:124333 [wandb_run.py:_restore():2193] restore
2024-05-13 19:13:50,860 INFO    MainThread:124333 [wandb_run.py:_restore():2199] restore done
2024-05-13 19:13:58,234 INFO    MainThread:124333 [wandb_run.py:_footer_history_summary_info():3851] rendering history
2024-05-13 19:13:58,235 INFO    MainThread:124333 [wandb_run.py:_footer_history_summary_info():3883] rendering summary
2024-05-13 19:13:58,239 INFO    MainThread:124333 [wandb_run.py:_footer_sync_info():3810] logging synced files
