2024-07-20 16:21:35,381 INFO    StreamThr :5429 [internal.py:wandb_internal():85] W&B internal server running at pid: 5429, started at: 2024-07-20 16:21:35.380348
2024-07-20 16:21:35,384 DEBUG   HandlerThread:5429 [handler.py:handle_request():158] handle_request: status
2024-07-20 16:21:35,385 INFO    WriterThread:5429 [datastore.py:open_for_write():87] open: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240720_162134-1886wfml/run-1886wfml.wandb
2024-07-20 16:21:35,386 DEBUG   SenderThread:5429 [sender.py:send():379] send: header
2024-07-20 16:21:35,386 DEBUG   SenderThread:5429 [sender.py:send():379] send: run
2024-07-20 16:21:35,789 INFO    SenderThread:5429 [dir_watcher.py:__init__():211] watching files in: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240720_162134-1886wfml/files
2024-07-20 16:21:35,789 INFO    SenderThread:5429 [sender.py:_start_run_threads():1188] run started: 1886wfml with start time 1721485294.707356
2024-07-20 16:21:35,805 DEBUG   HandlerThread:5429 [handler.py:handle_request():158] handle_request: check_version
2024-07-20 16:21:35,806 DEBUG   SenderThread:5429 [sender.py:send_request():406] send_request: check_version
2024-07-20 16:21:35,880 DEBUG   HandlerThread:5429 [handler.py:handle_request():158] handle_request: run_start
2024-07-20 16:21:35,883 DEBUG   HandlerThread:5429 [system_info.py:__init__():26] System info init
2024-07-20 16:21:35,883 DEBUG   HandlerThread:5429 [system_info.py:__init__():41] System info init done
2024-07-20 16:21:35,883 INFO    HandlerThread:5429 [system_monitor.py:start():194] Starting system monitor
2024-07-20 16:21:35,884 INFO    SystemMonitor:5429 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-07-20 16:21:35,884 INFO    HandlerThread:5429 [system_monitor.py:probe():214] Collecting system info
2024-07-20 16:21:35,885 INFO    SystemMonitor:5429 [interfaces.py:start():188] Started cpu monitoring
2024-07-20 16:21:35,886 INFO    SystemMonitor:5429 [interfaces.py:start():188] Started disk monitoring
