2024-06-25 23:41:00,802 INFO    StreamThr :5968 [internal.py:wandb_internal():85] W&B internal server running at pid: 5968, started at: 2024-06-25 23:41:00.801661
2024-06-25 23:41:00,807 DEBUG   HandlerThread:5968 [handler.py:handle_request():158] handle_request: status
2024-06-25 23:41:00,808 INFO    WriterThread:5968 [datastore.py:open_for_write():87] open: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240625_234100-w1tct93q/run-w1tct93q.wandb
2024-06-25 23:41:00,809 DEBUG   SenderThread:5968 [sender.py:send():379] send: header
2024-06-25 23:41:00,809 DEBUG   SenderThread:5968 [sender.py:send():379] send: run
2024-06-25 23:41:01,359 INFO    SenderThread:5968 [dir_watcher.py:__init__():211] watching files in: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240625_234100-w1tct93q/files
2024-06-25 23:41:01,359 INFO    SenderThread:5968 [sender.py:_start_run_threads():1188] run started: w1tct93q with start time 1719348060.173442
2024-06-25 23:41:01,374 DEBUG   HandlerThread:5968 [handler.py:handle_request():158] handle_request: check_version
2024-06-25 23:41:01,375 DEBUG   SenderThread:5968 [sender.py:send_request():406] send_request: check_version
2024-06-25 23:41:01,608 DEBUG   HandlerThread:5968 [handler.py:handle_request():158] handle_request: run_start
2024-06-25 23:41:01,610 DEBUG   HandlerThread:5968 [system_info.py:__init__():26] System info init
2024-06-25 23:41:01,610 DEBUG   HandlerThread:5968 [system_info.py:__init__():41] System info init done
2024-06-25 23:41:01,610 INFO    HandlerThread:5968 [system_monitor.py:start():194] Starting system monitor
2024-06-25 23:41:01,611 INFO    SystemMonitor:5968 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-06-25 23:41:01,612 INFO    HandlerThread:5968 [system_monitor.py:probe():214] Collecting system info
2024-06-25 23:41:01,613 INFO    SystemMonitor:5968 [interfaces.py:start():188] Started cpu monitoring
2024-06-25 23:41:01,614 INFO    SystemMonitor:5968 [interfaces.py:start():188] Started disk monitoring
2024-06-25 23:41:01,615 INFO    SystemMonitor:5968 [interfaces.py:start():188] Started gpu monitoring
2024-06-25 23:41:01,616 INFO    SystemMonitor:5968 [interfaces.py:start():188] Started memory monitoring
2024-06-25 23:41:01,617 INFO    SystemMonitor:5968 [interfaces.py:start():188] Started network monitoring
2024-06-25 23:41:01,623 DEBUG   HandlerThread:5968 [system_info.py:probe():152] Probing system
2024-06-25 23:41:01,624 DEBUG   HandlerThread:5968 [system_info.py:_probe_git():137] Probing git
2024-06-25 23:41:01,633 DEBUG   HandlerThread:5968 [system_info.py:_probe_git():145] Probing git done
2024-06-25 23:41:01,633 DEBUG   HandlerThread:5968 [system_info.py:probe():200] Probing system done
2024-06-25 23:41:01,633 DEBUG   HandlerThread:5968 [system_monitor.py:probe():223] {'os': 'Linux-6.5.0-41-generic-x86_64-with-glibc2.35', 'python': '3.12.2', 'heartbeatAt': '2024-06-25T20:41:01.623791', 'startedAt': '2024-06-25T20:41:00.168513', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/tzikos/Desktop/KULeuvenThesis/main.py', 'codePathLocal': 'main.py', 'codePath': 'main.py', 'git': {'remote': 'git@github.com:DimChatz/KULeuvenThesis.git', 'commit': '3464ffcd722c984be7e733ec8f86e9405d988115'}, 'email': 'dimichatzakis@gmail.com', 'root': '/home/tzikos/Desktop/KULeuvenThesis', 'host': 'xatzospito', 'username': 'tzikos', 'executable': '/home/tzikos/anaconda3/envs/KUThesis/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 2442.95925, 'min': 400.0, 'max': 5804.75}, 'cpu_freq_per_core': [{'current': 1896.671, 'min': 400.0, 'max': 5263.0}, {'current': 4686.738, 'min': 400.0, 'max': 5743.0}, {'current': 4688.51, 'min': 400.0, 'max': 5423.0}, {'current': 3437.196, 'min': 400.0, 'max': 6228.0}, {'current': 4687.968, 'min': 400.0, 'max': 5903.0}, {'current': 4687.349, 'min': 400.0, 'max': 6228.0}, {'current': 2489.942, 'min': 400.0, 'max': 5583.0}, {'current': 4689.042, 'min': 400.0, 'max': 6067.0}, {'current': 4247.28, 'min': 400.0, 'max': 5263.0}, {'current': 4686.487, 'min': 400.0, 'max': 5743.0}, {'current': 4686.523, 'min': 400.0, 'max': 5423.0}, {'current': 2876.794, 'min': 400.0, 'max': 6228.0}, {'current': 4684.649, 'min': 400.0, 'max': 5903.0}, {'current': 400.0, 'min': 400.0, 'max': 6228.0}, {'current': 3573.304, 'min': 400.0, 'max': 5583.0}, {'current': 4688.987, 'min': 400.0, 'max': 6067.0}], 'disk': {'/': {'total': 431.4849548339844, 'used': 263.0508842468262}}, 'gpu': 'NVIDIA GeForce RTX 4060 Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4060 Laptop GPU', 'memory_total': 8585740288}], 'memory': {'total': 14.83920669555664}}
2024-06-25 23:41:01,633 INFO    HandlerThread:5968 [system_monitor.py:probe():224] Finished collecting system info
2024-06-25 23:41:01,633 INFO    HandlerThread:5968 [system_monitor.py:probe():227] Publishing system info
2024-06-25 23:41:01,634 DEBUG   HandlerThread:5968 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
2024-06-25 23:41:02,367 INFO    Thread-377:5968 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240625_234100-w1tct93q/files/conda-environment.yaml
2024-06-25 23:41:04,106 DEBUG   HandlerThread:5968 [system_info.py:_save_conda():224] Saving conda packages done
2024-06-25 23:41:04,109 INFO    HandlerThread:5968 [system_monitor.py:probe():229] Finished publishing system info
2024-06-25 23:41:04,110 DEBUG   SenderThread:5968 [sender.py:send():379] send: files
2024-06-25 23:41:04,110 INFO    SenderThread:5968 [sender.py:_save_file():1454] saving file wandb-metadata.json with policy now
2024-06-25 23:41:04,241 DEBUG   HandlerThread:5968 [handler.py:handle_request():158] handle_request: python_packages
2024-06-25 23:41:04,242 DEBUG   SenderThread:5968 [sender.py:send_request():406] send_request: python_packages
2024-06-25 23:41:04,243 DEBUG   HandlerThread:5968 [handler.py:handle_request():158] handle_request: stop_status
2024-06-25 23:41:04,243 DEBUG   SenderThread:5968 [sender.py:send_request():406] send_request: stop_status
2024-06-25 23:41:04,247 DEBUG   HandlerThread:5968 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-25 23:41:04,361 INFO    Thread-377:5968 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240625_234100-w1tct93q/files/conda-environment.yaml
2024-06-25 23:41:04,362 INFO    Thread-377:5968 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240625_234100-w1tct93q/files/wandb-metadata.json
2024-06-25 23:41:04,362 INFO    Thread-377:5968 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240625_234100-w1tct93q/files/requirements.txt
2024-06-25 23:41:04,562 DEBUG   SenderThread:5968 [sender.py:send():379] send: telemetry
2024-06-25 23:41:04,562 DEBUG   SenderThread:5968 [sender.py:send():379] send: run
2024-06-25 23:41:04,769 INFO    SenderThread:5968 [sender.py:send_run():1035] updated run: w1tct93q
2024-06-25 23:41:04,860 INFO    wandb-upload_0:5968 [upload_job.py:push():130] Uploaded file /tmp/tmpd22ke0twwandb/xh9dww5f-wandb-metadata.json
2024-06-25 23:41:05,247 DEBUG   HandlerThread:5968 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-25 23:41:05,361 INFO    Thread-377:5968 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240625_234100-w1tct93q/files/config.yaml
2024-06-25 23:41:06,246 DEBUG   HandlerThread:5968 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-25 23:41:06,771 DEBUG   HandlerThread:5968 [handler.py:handle_request():158] handle_request: status_report
2024-06-25 23:41:07,246 DEBUG   HandlerThread:5968 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-25 23:41:08,247 DEBUG   HandlerThread:5968 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-25 23:41:09,246 DEBUG   HandlerThread:5968 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-25 23:41:10,247 DEBUG   HandlerThread:5968 [handler.py:handle_request():158] handle_request: internal_messages
