2024-05-13 20:57:06,177 INFO    StreamThr :446631 [internal.py:wandb_internal():86] W&B internal server running at pid: 446631, started at: 2024-05-13 20:57:06.176592
2024-05-13 20:57:06,180 DEBUG   HandlerThread:446631 [handler.py:handle_request():146] handle_request: status
2024-05-13 20:57:06,181 INFO    WriterThread:446631 [datastore.py:open_for_write():87] open: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240513_205705-axw2b735/run-axw2b735.wandb
2024-05-13 20:57:06,181 DEBUG   SenderThread:446631 [sender.py:send():378] send: header
2024-05-13 20:57:06,182 DEBUG   SenderThread:446631 [sender.py:send():378] send: run
2024-05-13 20:57:06,599 INFO    SenderThread:446631 [dir_watcher.py:__init__():211] watching files in: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240513_205705-axw2b735/files
2024-05-13 20:57:06,599 INFO    SenderThread:446631 [sender.py:_start_run_threads():1099] run started: axw2b735 with start time 1715626625.346906
2024-05-13 20:57:06,614 DEBUG   HandlerThread:446631 [handler.py:handle_request():146] handle_request: check_version
2024-05-13 20:57:06,615 DEBUG   SenderThread:446631 [sender.py:send_request():405] send_request: check_version
2024-05-13 20:57:06,687 DEBUG   HandlerThread:446631 [handler.py:handle_request():146] handle_request: run_start
2024-05-13 20:57:06,689 DEBUG   HandlerThread:446631 [system_info.py:__init__():26] System info init
2024-05-13 20:57:06,689 DEBUG   HandlerThread:446631 [system_info.py:__init__():41] System info init done
2024-05-13 20:57:06,689 INFO    HandlerThread:446631 [system_monitor.py:start():194] Starting system monitor
2024-05-13 20:57:06,690 INFO    HandlerThread:446631 [system_monitor.py:probe():214] Collecting system info
2024-05-13 20:57:06,691 INFO    SystemMonitor:446631 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-13 20:57:06,692 INFO    SystemMonitor:446631 [interfaces.py:start():190] Started cpu monitoring
2024-05-13 20:57:06,693 INFO    SystemMonitor:446631 [interfaces.py:start():190] Started disk monitoring
2024-05-13 20:57:06,694 INFO    SystemMonitor:446631 [interfaces.py:start():190] Started gpu monitoring
2024-05-13 20:57:06,695 INFO    SystemMonitor:446631 [interfaces.py:start():190] Started memory monitoring
2024-05-13 20:57:06,696 INFO    SystemMonitor:446631 [interfaces.py:start():190] Started network monitoring
2024-05-13 20:57:06,702 DEBUG   HandlerThread:446631 [system_info.py:probe():150] Probing system
2024-05-13 20:57:06,703 DEBUG   HandlerThread:446631 [system_info.py:_probe_git():135] Probing git
2024-05-13 20:57:06,711 DEBUG   HandlerThread:446631 [system_info.py:_probe_git():143] Probing git done
2024-05-13 20:57:06,712 DEBUG   HandlerThread:446631 [system_info.py:probe():198] Probing system done
2024-05-13 20:57:06,712 DEBUG   HandlerThread:446631 [system_monitor.py:probe():223] {'os': 'Linux-6.5.0-28-generic-x86_64-with-glibc2.35', 'python': '3.12.2', 'heartbeatAt': '2024-05-13T18:57:06.702604', 'startedAt': '2024-05-13T18:57:05.341905', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/tzikos/Desktop/KULeuvenThesis/main.py', 'codePathLocal': 'main.py', 'codePath': 'main.py', 'git': {'remote': 'git@github.com:DimChatz/KULeuvenThesis.git', 'commit': '0d0c9b45aa451fa264ad5b68245fc82cacaa3da3'}, 'email': 'dimichatzakis@gmail.com', 'root': '/home/tzikos/Desktop/KULeuvenThesis', 'host': 'xatzospito', 'username': 'tzikos', 'executable': '/home/tzikos/anaconda3/envs/KUThesis/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 2825.3610625000006, 'min': 400.0, 'max': 5804.75}, 'cpu_freq_per_core': [{'current': 2797.251, 'min': 400.0, 'max': 5263.0}, {'current': 4351.593, 'min': 400.0, 'max': 5743.0}, {'current': 2924.521, 'min': 400.0, 'max': 5423.0}, {'current': 3713.914, 'min': 400.0, 'max': 6228.0}, {'current': 2217.959, 'min': 400.0, 'max': 5903.0}, {'current': 645.809, 'min': 400.0, 'max': 6228.0}, {'current': 400.0, 'min': 400.0, 'max': 5583.0}, {'current': 2476.582, 'min': 400.0, 'max': 6067.0}, {'current': 4687.294, 'min': 400.0, 'max': 5263.0}, {'current': 4668.981, 'min': 400.0, 'max': 5743.0}, {'current': 4665.512, 'min': 400.0, 'max': 5423.0}, {'current': 4426.647, 'min': 400.0, 'max': 6228.0}, {'current': 2301.725, 'min': 400.0, 'max': 5903.0}, {'current': 4663.727, 'min': 400.0, 'max': 6228.0}, {'current': 2005.92, 'min': 400.0, 'max': 5583.0}, {'current': 400.0, 'min': 400.0, 'max': 6067.0}], 'disk': {'/': {'total': 431.4849548339844, 'used': 276.98963165283203}}, 'gpu': 'NVIDIA GeForce RTX 4060 Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4060 Laptop GPU', 'memory_total': 8585740288}], 'memory': {'total': 14.839202880859375}}
2024-05-13 20:57:06,712 INFO    HandlerThread:446631 [system_monitor.py:probe():224] Finished collecting system info
